CODMUNRES,ano_nasc,Qtd_2Robson,Qtd_Total
411300,2018,18,88
411300,2019,11,85
411310,2012,1,45
411310,2013,0,54
411310,2014,4,49
411310,2015,3,57
411310,2016,1,47
411310,2017,4,49
411310,2018,6,51
411310,2019,2,50
411320,2012,191,705
411320,2013,0,625
411320,2014,151,637
411320,2015,133,637
411320,2016,104,593
411320,2017,113,565
411320,2018,104,604
411320,2019,93,579
411325,2012,26,98
411325,2013,0,103
411325,2014,22,87
411325,2015,14,92
411325,2016,5,80
411325,2017,15,95
411325,2018,10,71
411325,2019,13,85
411330,2012,113,490
411330,2013,0,490
411330,2014,92,535
411330,2015,110,568
411330,2016,89,467
411330,2017,60,480
411330,2018,54,535
411330,2019,47,512
411340,2012,3,24
411340,2013,0,40
411340,2014,10,52
411340,2015,12,51
411340,2016,8,37
411340,2017,12,48
411340,2018,13,34
411340,2019,12,46
411342,2012,16,39
411342,2013,0,46
411342,2014,15,46
411342,2015,9,43
411342,2016,17,53
411342,2017,25,52
411342,2018,11,53
411342,2019,9,51
411345,2012,19,63
411345,2013,0,77
411345,2014,18,73
411345,2015,24,67
411345,2016,17,78
411345,2017,10,71
411345,2018,10,75
411345,2019,17,87
411350,2012,21,351
411350,2013,0,296
411350,2014,51,329
411350,2015,30,335
411350,2016,25,266
411350,2017,28,325
411350,2018,16,355
411350,2019,17,318
411360,2012,12,58
411360,2013,0,54
411360,2014,13,57
411360,2015,15,65
411360,2016,12,52
411360,2017,11,59
411360,2018,10,55
411360,2019,8,48
411370,2012,1704,7154
411370,2013,0,7195
411370,2014,1608,7258
411370,2015,1603,7365
411370,2016,1487,7012
411370,2017,1598,7116
411370,2018,1505,7002
411370,2019,1325,6907
411373,2012,22,133
411373,2013,0,105
411373,2014,18,94
411373,2015,15,110
411373,2016,18,105
411373,2017,13,84
411373,2018,19,95
411373,2019,19,94
411375,2012,20,73
411375,2013,0,46
411375,2014,18,59
411375,2015,18,61
411375,2016,12,52
411375,2017,9,56
411375,2018,17,67
411375,2019,18,54
411380,2012,11,50
411380,2013,0,57
411380,2014,10,52
411380,2015,10,56
411380,2016,7,52
411380,2017,13,41
411380,2018,6,48
411380,2019,9,43
411390,2012,18,175
411390,2013,0,138
411390,2014,28,163
411390,2015,36,164
411390,2016,36,156
411390,2017,31,169
411390,2018,38,177
411390,2019,25,162
411400,2012,32,175
411400,2013,0,166
411400,2014,42,187
411400,2015,32,181
411400,2016,21,163
411400,2017,28,202
411400,2018,18,169
411400,2019,21,150
411410,2012,38,239
411410,2013,0,283
411410,2014,58,295
411410,2015,44,305
411410,2016,79,361
411410,2017,72,354
411410,2018,73,373
411410,2019,88,433
411420,2012,78,399
411420,2013,0,434
411420,2014,80,455
411420,2015,100,504
411420,2016,93,468
411420,2017,88,508
411420,2018,90,496
411420,2019,106,521
411430,2012,76,381
411430,2013,0,368
411430,2014,45,405
411430,2015,55,359
411430,2016,39,327
411430,2017,51,401
411430,2018,63,343
411430,2019,62,370
411435,2012,6,28
411435,2013,0,27
411435,2014,11,38
411435,2015,7,38
411435,2016,8,42
411435,2017,5,36
411435,2018,2,20
411435,2019,5,29
411440,2012,46,238
411440,2013,0,249
411440,2014,51,270
411440,2015,37,311
411440,2016,36,253
411440,2017,26,248
411440,2018,30,252
411440,2019,50,276
411450,2012,32,209
411450,2013,0,205
411450,2014,40,192
411450,2015,34,230
411450,2016,56,223
411450,2017,40,194
411450,2018,32,177
411450,2019,23,186
411460,2012,141,565
411460,2013,0,640
411460,2014,143,654
411460,2015,158,660
411460,2016,140,683
411460,2017,145,758
411460,2018,117,761
411460,2019,113,753
411470,2012,19,53
411470,2013,0,65
411470,2014,23,86
411470,2015,18,74
411470,2016,15,51
411470,2017,23,76
411470,2018,17,70
411470,2019,15,73
411480,2012,101,447
411480,2013,0,474
411480,2014,91,454
411480,2015,93,498
411480,2016,103,543
411480,2017,84,493
411480,2018,89,487
411480,2019,105,555
411490,2012,28,106
411490,2013,0,119
411490,2014,37,128
411490,2015,35,137
411490,2016,33,124
411490,2017,27,115
411490,2018,28,119
411490,2019,35,150
411500,2012,2,109
411500,2013,0,101
411500,2014,2,125
411500,2015,4,99
411500,2016,3,92
411500,2017,10,85
411500,2018,4,85
411500,2019,8,114
411510,2012,26,150
411510,2013,0,143
411510,2014,36,159
411510,2015,52,183
411510,2016,34,134
411510,2017,35,147
411510,2018,33,149
411510,2019,26,148
411520,2012,1371,4782
411520,2013,0,4925
411520,2014,1030,4922
411520,2015,1115,5087
411520,2016,1125,4794
411520,2017,1116,5157
411520,2018,1076,4985
411520,2019,1066,5120
411530,2012,12,57
411530,2013,0,80
411530,2014,29,90
411530,2015,22,90
411530,2016,29,77
411530,2017,34,89
411530,2018,26,89
411530,2019,12,88
411535,2012,14,59
411535,2013,0,66
411535,2014,12,61
411535,2015,13,70
411535,2016,13,90
411535,2017,16,82
411535,2018,17,83
411535,2019,15,91
411540,2012,15,159
411540,2013,0,165
411540,2014,26,175
411540,2015,28,212
411540,2016,31,196
411540,2017,26,211
411540,2018,32,194
411540,2019,32,191
411545,2012,14,69
411545,2013,0,76
411545,2014,13,72
411545,2015,8,57
411545,2016,5,49
411545,2017,7,72
411545,2018,5,65
411545,2019,11,68
411550,2012,14,57
411550,2013,0,56
411550,2014,13,66
411550,2015,7,60
411550,2016,12,54
411550,2017,16,59
411550,2018,15,51
411550,2019,11,56
411560,2012,45,251
411560,2013,0,244
411560,2014,27,252
411560,2015,35,254
411560,2016,27,249
411560,2017,45,280
411560,2018,26,254
411560,2019,32,262
411570,2012,74,489
411570,2013,0,489
411570,2014,36,470
411570,2015,48,507
411570,2016,50,474
411570,2017,59,483
411570,2018,79,524
411570,2019,57,523
411573,2012,6,40
411573,2013,0,32
411573,2014,4,36
411573,2015,11,39
411573,2016,11,38
411573,2017,6,37
411573,2018,10,53
411573,2019,1,50
411575,2012,46,163
411575,2013,0,146
411575,2014,61,181
411575,2015,38,156
411575,2016,28,154
411575,2017,43,155
411575,2018,38,165
411575,2019,38,167
411580,2012,9,596
411580,2013,0,675
411580,2014,7,687
411580,2015,6,726
411580,2016,7,680
411580,2017,58,768
411580,2018,75,741
411580,2019,68,823
411585,2012,15,59
411585,2013,0,52
411585,2014,11,64
411585,2015,14,63
411585,2016,14,78
411585,2017,21,77
411585,2018,9,63
411585,2019,16,74
411590,2012,6,37
411590,2013,0,25
411590,2014,3,26
411590,2015,3,28
411590,2016,6,25
411590,2017,4,40
411590,2018,4,30
411590,2019,6,31
411600,2012,5,27
411600,2013,0,14
411600,2014,8,25
411600,2015,7,31
411600,2016,2,27
411600,2017,4,16
411600,2018,4,24
411600,2019,2,22
411605,2012,27,131
411605,2013,0,134
411605,2014,23,141
411605,2015,11,137
411605,2016,2,129
411605,2017,14,135
411605,2018,11,132
411605,2019,11,152
411610,2012,22,147
411610,2013,0,160
411610,2014,32,135
411610,2015,33,177
411610,2016,16,137
411610,2017,19,158
411610,2018,25,147
411610,2019,25,136
411620,2012,54,245
411620,2013,0,245
411620,2014,50,241
411620,2015,42,226
411620,2016,45,233
411620,2017,41,231
411620,2018,50,235
411620,2019,46,243
411630,2012,10,38
411630,2013,0,42
411630,2014,14,66
411630,2015,13,51
411630,2016,10,48
411630,2017,9,52
411630,2018,7,61
411630,2019,10,42
411640,2012,13,53
411640,2013,0,58
411640,2014,11,46
411640,2015,13,59
411640,2016,17,61
411640,2017,15,53
411640,2018,10,50
411640,2019,2,36
411650,2012,3,19
411650,2013,0,21
411650,2014,1,21
411650,2015,3,30
411650,2016,7,25
411650,2017,10,21
411650,2018,2,18
411650,2019,7,24
411660,2012,5,53
411660,2013,0,40
411660,2014,9,44
411660,2015,8,49
411660,2016,8,33
411660,2017,9,40
411660,2018,5,31
411660,2019,17,49
411670,2012,18,144
411670,2013,0,130
411670,2014,31,166
411670,2015,22,137
411670,2016,32,131
411670,2017,25,142
411670,2018,34,164
411670,2019,26,140
411680,2012,18,95
411680,2013,0,82
411680,2014,9,79
411680,2015,7,97
411680,2016,9,94
411680,2017,4,99
411680,2018,7,83
411680,2019,16,81
411690,2012,66,327
411690,2013,0,316
411690,2014,94,330
411690,2015,97,359
411690,2016,72,323
411690,2017,70,330
411690,2018,68,324
411690,2019,77,366
411695,2012,4,73
411695,2013,0,69
411695,2014,11,57
411695,2015,7,59
411695,2016,8,69
411695,2017,9,67
411695,2018,18,73
411695,2019,18,76
411700,2012,19,104
411700,2013,0,87
411700,2014,19,110
411700,2015,24,99
411700,2016,19,87
411700,2017,22,92
411700,2018,12,82
411700,2019,9,80
411705,2012,34,180
411705,2013,0,162
411705,2014,25,182
411705,2015,21,160
411705,2016,24,159
411705,2017,14,145
411705,2018,18,177
411705,2019,23,179
411710,2012,21,186
411710,2013,0,178
411710,2014,34,182
411710,2015,33,190
411710,2016,24,157
411710,2017,26,165
411710,2018,15,150
411710,2019,30,174
411720,2012,18,75
411720,2013,0,78
411720,2014,31,90
411720,2015,20,72
411720,2016,19,76
411720,2017,20,74
411720,2018,17,74
411720,2019,10,52
411721,2012,7,50
411721,2013,0,46
411721,2014,14,68
411721,2015,9,49
411721,2016,7,55
411721,2017,9,52
411721,2018,10,62
411721,2019,8,47
411722,2012,21,113
411722,2013,0,90
411722,2014,18,100
411722,2015,25,106
411722,2016,17,134
411722,2017,23,128
411722,2018,12,120
411722,2019,25,108
411725,2012,21,127
411725,2013,0,103
411725,2014,22,147
411725,2015,19,129
411725,2016,19,119
411725,2017,36,117
411725,2018,30,147
411725,2019,17,118
411727,2012,18,83
411727,2013,0,85
411727,2014,7,102
411727,2015,17,73
411727,2016,24,81
411727,2017,12,101
411727,2018,5,85
411727,2019,3,98
411729,2012,16,34
411729,2013,0,29
411729,2014,10,30
411729,2015,10,29
411729,2016,12,36
411729,2017,18,44
411729,2018,6,31
411729,2019,6,28
411730,2012,90,302
411730,2013,0,292
411730,2014,60,295
411730,2015,50,301
411730,2016,63,372
411730,2017,70,315
411730,2018,88,337
411730,2019,78,330
411740,2012,10,37
411740,2013,0,53
411740,2014,9,43
411740,2015,8,38
411740,2016,7,44
411740,2017,5,40
411740,2018,7,38
411740,2019,3,27
411745,2012,26,82
411745,2013,0,78
411745,2014,8,68
411745,2015,13,77
411745,2016,11,72
411745,2017,15,88
411745,2018,9,82
411745,2019,8,82
411750,2012,118,510
411750,2013,0,560
411750,2014,138,572
411750,2015,112,600
411750,2016,149,625
411750,2017,112,646
411750,2018,114,598
411750,2019,121,678
411760,2012,204,877
411760,2013,0,892
411760,2014,170,854
411760,2015,162,821
411760,2016,199,890
411760,2017,128,840
411760,2018,158,874
411760,2019,162,867
411770,2012,118,475
411770,2013,0,465
411770,2014,122,479
411770,2015,118,485
411770,2016,69,442
411770,2017,80,489
411770,2018,85,472
411770,2019,70,506
411780,2012,45,226
411780,2013,0,223
411780,2014,55,252
411780,2015,36,210
411780,2016,29,192
411780,2017,38,217
411780,2018,48,231
411780,2019,22,194
411790,2012,74,402
411790,2013,0,424
411790,2014,92,479
411790,2015,87,520
411790,2016,96,453
411790,2017,87,505
411790,2018,81,530
411790,2019,110,541
411800,2012,18,175
411800,2013,0,161
411800,2014,28,204
411800,2015,13,198
411800,2016,19,167
411800,2017,9,185
411800,2018,15,176
411800,2019,29,170
411810,2012,33,149
411810,2013,0,138
411810,2014,27,159
411810,2015,25,160
411810,2016,23,145
411810,2017,15,147
411810,2018,27,149
411810,2019,21,132
411820,2012,642,2412
411820,2013,0,2394
411820,2014,669,2401
411820,2015,623,2469
411820,2016,507,2156
411820,2017,473,2360
411820,2018,492,2327
411820,2019,524,2323
411830,2012,7,40
411830,2013,0,39
411830,2014,0,38
411830,2015,2,44
411830,2016,7,38
411830,2017,6,40
411830,2018,8,26
411830,2019,8,34
411840,2012,242,1155
411840,2013,0,1223
411840,2014,98,1242
411840,2015,140,1234
411840,2016,264,1269
411840,2017,392,1287
411840,2018,351,1273
411840,2019,338,1287
411845,2012,15,62
411845,2013,0,54
411845,2014,19,71
411845,2015,26,81
411845,2016,12,64
411845,2017,16,72
411845,2018,16,81
411845,2019,14,73
411850,2012,408,1168
411850,2013,0,1170
411850,2014,390,1298
411850,2015,433,1330
411850,2016,366,1300
411850,2017,370,1214
411850,2018,366,1293
411850,2019,329,1307
411860,2012,16,54
411860,2013,0,75
411860,2014,20,66
411860,2015,19,73
411860,2016,12,76
411860,2017,14,70
411860,2018,11,71
411860,2019,16,65
411870,2012,16,68
411870,2013,0,81
411870,2014,16,55
411870,2015,24,86
411870,2016,11,86
411870,2017,15,80
411870,2018,16,77
411870,2019,14,69
411880,2012,30,188
411880,2013,0,172
411880,2014,23,168
411880,2015,23,167
411880,2016,23,167
411880,2017,15,168
411880,2018,18,152
411880,2019,16,165
411885,2012,23,73
411885,2013,0,77
411885,2014,29,91
411885,2015,28,102
411885,2016,24,87
411885,2017,23,113
411885,2018,21,111
411885,2019,26,107
411890,2012,36,135
411890,2013,0,146
411890,2014,39,164
411890,2015,29,150
411890,2016,31,143
411890,2017,28,154
411890,2018,38,173
411890,2019,38,158
411900,2012,12,59
411900,2013,0,70
411900,2014,9,64
411900,2015,10,71
411900,2016,5,66
411900,2017,6,71
411900,2018,10,81
411900,2019,6,85
411910,2012,24,123
411910,2013,0,159
411910,2014,43,192
411910,2015,34,177
411910,2016,25,163
411910,2017,36,161
411910,2018,40,187
411910,2019,21,157
411915,2012,420,2006
411915,2013,0,2022
411915,2014,400,2117
411915,2015,450,2195
411915,2016,407,2095
411915,2017,360,1891
411915,2018,335,1872
411915,2019,295,1655
411920,2012,16,110
411920,2013,0,90
411920,2014,24,102
411920,2015,25,82
411920,2016,22,108
411920,2017,4,85
411920,2018,9,97
411920,2019,13,90
411925,2012,6,22
411925,2013,0,39
411925,2014,3,36
411925,2015,1,26
411925,2016,3,31
411925,2017,3,34
411925,2018,3,30
411925,2019,4,25
411930,2012,90,505
411930,2013,0,536
411930,2014,116,560
411930,2015,76,528
411930,2016,69,518
411930,2017,69,550
411930,2018,70,533
411930,2019,59,537
411940,2012,49,367
411940,2013,0,353
411940,2014,47,400
411940,2015,64,399
411940,2016,58,365
411940,2017,56,368
411940,2018,48,325
411940,2019,36,345
411950,2012,345,1684
411950,2013,0,1621
411950,2014,297,1671
411950,2015,283,1608
411950,2016,240,1543
411950,2017,232,1567
411950,2018,237,1563
411950,2019,238,1608
411960,2012,104,463
411960,2013,0,465
411960,2014,103,488
411960,2015,78,478
411960,2016,69,440
411960,2017,74,439
411960,2018,99,489
411960,2019,56,468
411965,2012,6,37
411965,2013,0,36
411965,2014,9,32
411965,2015,9,36
411965,2016,6,32
411965,2017,4,24
411965,2018,4,32
411965,2019,7,23
411970,2012,15,57
411970,2013,0,49
411970,2014,3,68
411970,2015,6,74
411970,2016,13,59
411970,2017,17,65
411970,2018,18,61
411970,2019,18,69
411980,2012,10,127
411980,2013,0,124
411980,2014,15,127
411980,2015,11,123
411980,2016,13,127
411980,2017,4,140
411980,2018,21,156
411980,2019,13,159
411990,2012,1259,5257
411990,2013,0,5196
411990,2014,997,5569
411990,2015,960,5375
411990,2016,996,5340
411990,2017,858,5292
411990,2018,950,5415
411990,2019,708,4995
411995,2012,64,302
411995,2013,0,324
411995,2014,72,355
411995,2015,67,330
411995,2016,72,365
411995,2017,75,418
411995,2018,81,436
411995,2019,66,345
412000,2012,8,169
412000,2013,0,153
412000,2014,10,187
412000,2015,6,161
412000,2016,12,168
412000,2017,38,165
412000,2018,18,137
412000,2019,19,112
412010,2012,24,60
412010,2013,0,52
412010,2014,9,51
412010,2015,7,67
412010,2016,8,52
412010,2017,9,44
412010,2018,8,60
412010,2019,7,52
412015,2012,10,39
412015,2013,0,47
412015,2014,8,45
412015,2015,9,46
412015,2016,9,44
412015,2017,9,41
412015,2018,7,33
412015,2019,3,47
412020,2012,3,37
412020,2013,0,24
412020,2014,3,30
412020,2015,3,35
412020,2016,6,36
412020,2017,5,35
412020,2018,4,30
412020,2019,9,37
412030,2012,6,46
412030,2013,0,62
412030,2014,8,49
412030,2015,15,51
412030,2016,11,44
412030,2017,6,54
412030,2018,6,56
412030,2019,9,39
412033,2012,13,49
412033,2013,0,55
412033,2014,8,44
412033,2015,11,69
412033,2016,8,58
412033,2017,7,50
412033,2018,7,44
412033,2019,5,64
412035,2012,8,56
412035,2013,0,59
412035,2014,7,64
412035,2015,8,82
412035,2016,5,65
412035,2017,10,96
412035,2018,6,80
412035,2019,3,90
412040,2012,16,65
412040,2013,0,70
412040,2014,13,66
412040,2015,7,61
412040,2016,8,64
412040,2017,7,69
412040,2018,12,81
412040,2019,10,72
412050,2012,30,105
412050,2013,0,91
412050,2014,24,116
412050,2015,23,98
412050,2016,25,112
412050,2017,17,96
412050,2018,21,90
412050,2019,15,85
412060,2012,78,658
412060,2013,0,635
412060,2014,71,746
412060,2015,73,696
412060,2016,54,681
412060,2017,73,665
412060,2018,52,599
412060,2019,44,591
412065,2012,5,48
412065,2013,0,61
412065,2014,20,63
412065,2015,10,58
412065,2016,9,47
412065,2017,10,55
412065,2018,5,54
412065,2019,8,55
412070,2012,26,95
412070,2013,0,85
412070,2014,16,94
412070,2015,8,94
412070,2016,16,91
412070,2017,10,99
412070,2018,11,92
412070,2019,9,95
412080,2012,70,339
412080,2013,0,356
412080,2014,95,368
412080,2015,66,357
412080,2016,59,332
412080,2017,64,334
412080,2018,56,303
412080,2019,59,302
412085,2012,5,31
412085,2013,0,30
412085,2014,13,43
412085,2015,13,46
412085,2016,14,51
412085,2017,5,40
412085,2018,11,64
412085,2019,7,51
412090,2012,56,511
412090,2013,0,446
412090,2014,62,434
412090,2015,93,493
412090,2016,43,464
412090,2017,64,506
412090,2018,64,493
412090,2019,48,444
412100,2012,28,178
412100,2013,0,192
412100,2014,42,171
412100,2015,25,180
412100,2016,32,180
412100,2017,44,171
412100,2018,42,175
412100,2019,27,162
412110,2012,18,64
412110,2013,0,50
412110,2014,11,62
412110,2015,10,79
412110,2016,7,56
412110,2017,7,73
412110,2018,7,63
412110,2019,6,54
412120,2012,44,180
412120,2013,0,207
412120,2014,40,185
412120,2015,55,222
412120,2016,53,232
412120,2017,51,241
412120,2018,54,239
412120,2019,55,231
412125,2012,3,37
412125,2013,0,67
412125,2014,12,48
412125,2015,13,55
412125,2016,12,64
412125,2017,11,66
412125,2018,10,64
412125,2019,6,77
412130,2012,8,40
412130,2013,0,47
412130,2014,8,43
412130,2015,18,52
412130,2016,14,43
412130,2017,6,27
412130,2018,9,36
412130,2019,4,32
412135,2012,3,32
412135,2013,0,28
412135,2014,5,35
412135,2015,10,32
412135,2016,1,17
412135,2017,11,42
412135,2018,6,31
412135,2019,11,32
412140,2012,32,220
412140,2013,0,225
412140,2014,30,195
412140,2015,51,238
412140,2016,41,240
412140,2017,41,210
412140,2018,39,219
412140,2019,34,212
412150,2012,50,202
412150,2013,0,203
412150,2014,72,209
412150,2015,67,230
412150,2016,67,215
412150,2017,69,234
412150,2018,57,198
412150,2019,36,197
412160,2012,17,77
412160,2013,0,86
412160,2014,12,100
412160,2015,18,90
412160,2016,15,103
412160,2017,13,87
412160,2018,20,97
412160,2019,22,97
412170,2012,52,384
412170,2013,0,391
412170,2014,65,407
412170,2015,55,407
412170,2016,63,398
412170,2017,56,396
412170,2018,59,381
412170,2019,44,374
412175,2012,17,128
412175,2013,0,112
412175,2014,26,130
412175,2015,14,120
412175,2016,13,106
412175,2017,25,109
412175,2018,18,109
412175,2019,12,103
412180,2012,14,115
412180,2013,0,140
412180,2014,18,150
412180,2015,9,146
412180,2016,13,151
412180,2017,19,178
412180,2018,19,139
412180,2019,15,142
412190,2012,20,174
412190,2013,0,171
412190,2014,15,181
412190,2015,13,178
412190,2016,19,199
412190,2017,10,175
412190,2018,12,199
412190,2019,10,165
412200,2012,32,200
412200,2013,0,190
412200,2014,29,170
412200,2015,33,200
412200,2016,33,189
412200,2017,10,207
412200,2018,32,202
412200,2019,37,171
412210,2012,11,34
412210,2013,0,38
412210,2014,8,28
412210,2015,8,33
412210,2016,10,35
412210,2017,9,42
412210,2018,11,45
412210,2019,8,34
412215,2012,47,196
412215,2013,0,205
412215,2014,31,247
412215,2015,39,227
412215,2016,35,259
412215,2017,27,245
412215,2018,24,227
412215,2019,15,238
412217,2012,10,42
412217,2013,0,48
412217,2014,9,43
412217,2015,8,63
412217,2016,13,67
412217,2017,21,73
412217,2018,20,69
412217,2019,10,52
412220,2012,96,603
412220,2013,0,609
412220,2014,146,613
412220,2015,126,641
412220,2016,114,606
412220,2017,105,562
412220,2018,120,584
412220,2019,85,559
412230,2012,77,381
412230,2013,0,345
412230,2014,61,333
412230,2015,58,404
412230,2016,58,366
412230,2017,64,406
412230,2018,54,376
412230,2019,56,385
412240,2012,227,843
412240,2013,0,883
412240,2014,192,897
412240,2015,172,911
412240,2016,140,883
412240,2017,161,967
412240,2018,178,1072
412240,2019,141,923
412250,2012,21,152
412250,2013,0,164
412250,2014,22,142
412250,2015,22,142
412250,2016,22,162
412250,2017,22,164
412250,2018,20,140
412250,2019,19,148
412260,2012,20,113
412260,2013,0,131
412260,2014,30,146
412260,2015,20,124
