CODMUNRES,ano_nasc,Qtd_Baixo_Peso,Qtd_Total
421055,2012,0,12
421055,2013,1,12
421055,2014,2,17
421055,2015,1,26
421055,2016,0,18
421055,2017,0,17
421055,2018,2,16
421055,2019,3,26
421060,2012,18,186
421060,2013,20,168
421060,2014,16,182
421060,2015,15,203
421060,2016,12,202
421060,2017,14,210
421060,2018,10,228
421060,2019,16,215
421070,2012,5,41
421070,2013,3,30
421070,2014,4,33
421070,2015,3,29
421070,2016,1,36
421070,2017,4,31
421070,2018,6,41
421070,2019,7,38
421080,2012,4,73
421080,2013,2,76
421080,2014,2,86
421080,2015,3,72
421080,2016,5,85
421080,2017,5,82
421080,2018,6,91
421080,2019,8,79
421085,2012,5,30
421085,2013,1,30
421085,2014,4,36
421085,2015,4,28
421085,2016,1,33
421085,2017,2,22
421085,2018,1,27
421085,2019,0,36
421090,2012,3,43
421090,2013,4,44
421090,2014,3,52
421090,2015,3,41
421090,2016,5,37
421090,2017,4,44
421090,2018,5,44
421090,2019,5,49
421100,2012,8,108
421100,2013,7,106
421100,2014,8,112
421100,2015,10,123
421100,2016,14,126
421100,2017,11,121
421100,2018,5,122
421100,2019,10,120
421105,2012,13,152
421105,2013,13,154
421105,2014,10,126
421105,2015,16,162
421105,2016,10,161
421105,2017,13,150
421105,2018,13,155
421105,2019,18,142
421110,2012,9,137
421110,2013,11,106
421110,2014,8,128
421110,2015,7,131
421110,2016,16,131
421110,2017,15,132
421110,2018,11,129
421110,2019,14,131
421120,2012,14,243
421120,2013,27,258
421120,2014,18,245
421120,2015,23,249
421120,2016,22,244
421120,2017,12,268
421120,2018,13,233
421120,2019,11,217
421125,2012,2,44
421125,2013,4,56
421125,2014,1,32
421125,2015,3,34
421125,2016,2,27
421125,2017,2,49
421125,2018,2,39
421125,2019,4,37
421130,2012,96,1160
421130,2013,115,1229
421130,2014,103,1384
421130,2015,95,1452
421130,2016,86,1448
421130,2017,103,1370
421130,2018,108,1446
421130,2019,113,1435
421140,2012,3,58
421140,2013,3,52
421140,2014,3,50
421140,2015,3,54
421140,2016,6,51
421140,2017,3,59
421140,2018,1,46
421140,2019,12,74
421145,2012,5,51
421145,2013,6,55
421145,2014,2,47
421145,2015,0,43
421145,2016,1,31
421145,2017,6,39
421145,2018,3,53
421145,2019,8,58
421150,2012,10,153
421150,2013,7,152
421150,2014,15,143
421150,2015,15,174
421150,2016,18,142
421150,2017,13,147
421150,2018,13,190
421150,2019,14,194
421160,2012,7,178
421160,2013,14,177
421160,2014,5,186
421160,2015,13,194
421160,2016,14,168
421160,2017,9,160
421160,2018,10,175
421160,2019,11,160
421165,2012,2,25
421165,2013,2,21
421165,2014,1,24
421165,2015,1,19
421165,2016,3,24
421165,2017,4,29
421165,2018,2,25
421165,2019,0,24
421170,2012,23,299
421170,2013,18,260
421170,2014,22,252
421170,2015,18,275
421170,2016,23,289
421170,2017,19,310
421170,2018,17,291
421170,2019,28,322
421175,2012,26,257
421175,2013,17,252
421175,2014,15,239
421175,2015,16,247
421175,2016,25,296
421175,2017,15,256
421175,2018,26,264
421175,2019,15,234
421180,2012,5,78
421180,2013,4,78
421180,2014,9,79
421180,2015,8,62
421180,2016,11,76
421180,2017,7,90
421180,2018,7,73
421180,2019,5,71
421185,2012,3,24
421185,2013,4,27
421185,2014,5,26
421185,2015,2,24
421185,2016,1,17
421185,2017,3,26
421185,2018,0,28
421185,2019,4,24
421187,2012,0,28
421187,2013,1,14
421187,2014,0,19
421187,2015,2,20
421187,2016,2,20
421187,2017,1,24
421187,2018,4,25
421187,2019,2,28
421189,2012,0,35
421189,2013,1,18
421189,2014,7,29
421189,2015,2,34
421189,2016,1,30
421189,2017,3,19
421189,2018,0,26
421189,2019,3,31
421190,2012,150,2287
421190,2013,168,2396
421190,2014,163,2469
421190,2015,202,2586
421190,2016,201,2568
421190,2017,218,2814
421190,2018,196,2882
421190,2019,208,2784
421200,2012,9,97
421200,2013,11,112
421200,2014,10,127
421200,2015,10,116
421200,2016,8,128
421200,2017,7,97
421200,2018,8,99
421200,2019,7,118
421205,2012,6,30
421205,2013,3,33
421205,2014,3,32
421205,2015,1,26
421205,2016,4,35
421205,2017,2,20
421205,2018,3,28
421205,2019,1,23
421210,2012,14,191
421210,2013,7,188
421210,2014,10,177
421210,2015,17,164
421210,2016,18,196
421210,2017,19,189
421210,2018,11,179
421210,2019,14,173
421220,2012,22,267
421220,2013,18,225
421220,2014,25,241
421220,2015,24,286
421220,2016,17,228
421220,2017,21,252
421220,2018,13,258
421220,2019,17,249
421223,2012,1,49
421223,2013,3,48
421223,2014,1,39
421223,2015,7,53
421223,2016,6,58
421223,2017,0,54
421223,2018,1,47
421223,2019,7,41
421225,2012,5,80
421225,2013,6,88
421225,2014,8,96
421225,2015,5,88
421225,2016,5,81
421225,2017,6,105
421225,2018,16,89
421225,2019,6,90
421227,2012,3,41
421227,2013,10,55
421227,2014,3,70
421227,2015,9,68
421227,2016,6,54
421227,2017,6,76
421227,2018,10,62
421227,2019,7,66
421230,2012,6,93
421230,2013,6,98
421230,2014,9,78
421230,2015,4,122
421230,2016,1,81
421230,2017,4,106
421230,2018,5,98
421230,2019,6,98
421240,2012,5,32
421240,2013,8,32
421240,2014,3,46
421240,2015,2,36
421240,2016,4,41
421240,2017,5,37
421240,2018,5,38
421240,2019,4,40
421250,2012,24,319
421250,2013,13,372
421250,2014,28,376
421250,2015,29,397
421250,2016,28,375
421250,2017,25,427
421250,2018,37,459
421250,2019,29,433
421260,2012,3,27
421260,2013,0,32
421260,2014,2,42
421260,2015,6,31
421260,2016,0,13
421260,2017,4,37
421260,2018,3,32
421260,2019,4,34
421265,2013,2,9
421265,2014,15,100
421265,2015,9,96
421265,2016,7,89
421265,2017,5,90
421265,2018,6,99
421265,2019,15,119
421270,2012,4,82
421270,2013,4,69
421270,2014,2,59
421270,2015,2,63
421270,2016,4,63
421270,2017,6,83
421270,2018,3,69
421270,2019,5,87
421280,2012,16,263
421280,2013,20,292
421280,2014,10,281
421280,2015,19,328
421280,2016,26,354
421280,2017,22,380
421280,2018,27,369
421280,2019,23,354
421290,2012,19,259
421290,2013,14,266
421290,2014,18,266
421290,2015,15,269
421290,2016,32,303
421290,2017,26,310
421290,2018,34,329
421290,2019,19,318
421300,2012,3,29
421300,2013,3,47
421300,2014,2,39
421300,2015,6,44
421300,2016,5,39
421300,2017,3,37
421300,2018,4,52
421300,2019,6,46
421310,2012,3,49
421310,2013,6,69
421310,2014,4,71
421310,2015,13,59
421310,2016,7,55
421310,2017,5,79
421310,2018,5,74
421310,2019,6,51
421315,2012,1,28
421315,2013,6,32
421315,2014,5,33
421315,2015,3,34
421315,2016,2,20
421315,2017,0,30
421315,2018,0,31
421315,2019,8,51
421320,2012,31,359
421320,2013,24,334
421320,2014,26,378
421320,2015,31,376
421320,2016,30,392
421320,2017,25,409
421320,2018,26,430
421320,2019,18,392
421330,2012,7,77
421330,2013,3,74
421330,2014,9,65
421330,2015,3,80
421330,2016,2,56
421330,2017,10,57
421330,2018,3,63
421330,2019,4,63
421335,2012,6,49
421335,2013,0,56
421335,2014,1,43
421335,2015,5,65
421335,2016,2,66
421335,2017,6,62
421335,2018,9,71
421335,2019,5,57
421340,2012,15,184
421340,2013,9,147
421340,2014,9,172
421340,2015,17,160
421340,2016,12,149
421340,2017,21,172
421340,2018,19,177
421340,2019,7,148
421350,2012,16,218
421350,2013,15,244
421350,2014,14,235
421350,2015,13,255
421350,2016,22,274
421350,2017,20,269
421350,2018,19,271
421350,2019,15,337
421360,2012,39,507
421360,2013,38,431
421360,2014,41,435
421360,2015,33,475
421360,2016,27,394
421360,2017,34,389
421360,2018,35,425
421360,2019,29,423
421370,2012,24,245
421370,2013,20,221
421370,2014,19,235
421370,2015,14,234
421370,2016,16,236
421370,2017,17,233
421370,2018,18,248
421370,2019,15,238
421380,2012,8,75
421380,2013,9,87
421380,2014,6,73
421380,2015,6,95
421380,2016,7,119
421380,2017,12,98
421380,2018,4,96
421380,2019,8,101
421390,2012,3,13
421390,2013,2,16
421390,2014,2,17
421390,2015,0,11
421390,2016,1,14
421390,2017,0,18
421390,2018,2,22
421390,2019,1,16
421400,2012,10,215
421400,2013,6,219
421400,2014,11,203
421400,2015,19,262
421400,2016,26,232
421400,2017,13,216
421400,2018,22,240
421400,2019,20,273
421410,2012,0,22
421410,2013,1,27
421410,2014,2,30
421410,2015,3,26
421410,2016,3,35
421410,2017,1,23
421410,2018,1,20
421410,2019,0,27
421415,2012,5,34
421415,2013,1,31
421415,2014,2,28
421415,2015,2,34
421415,2016,4,33
421415,2017,5,35
421415,2018,4,36
421415,2019,2,42
421420,2012,5,127
421420,2013,13,149
421420,2014,8,126
421420,2015,8,112
421420,2016,8,137
421420,2017,13,143
421420,2018,12,147
421420,2019,12,127
421430,2012,0,31
421430,2013,4,24
421430,2014,4,25
421430,2015,1,30
421430,2016,1,30
421430,2017,3,33
421430,2018,0,27
421430,2019,4,44
421440,2012,4,59
421440,2013,4,61
421440,2014,8,85
421440,2015,8,75
421440,2016,3,71
421440,2017,4,75
421440,2018,8,75
421440,2019,8,69
421450,2012,8,87
421450,2013,3,63
421450,2014,8,82
421450,2015,6,85
421450,2016,5,81
421450,2017,6,94
421450,2018,7,87
421450,2019,2,84
421460,2012,6,72
421460,2013,10,82
421460,2014,4,85
421460,2015,8,87
421460,2016,8,84
421460,2017,7,112
421460,2018,9,75
421460,2019,8,107
421470,2012,7,115
421470,2013,8,109
421470,2014,15,127
421470,2015,6,119
421470,2016,10,104
421470,2017,8,99
421470,2018,6,127
421470,2019,9,109
421480,2012,71,895
421480,2013,74,935
421480,2014,58,868
421480,2015,87,951
421480,2016,83,926
421480,2017,79,905
421480,2018,76,924
421480,2019,70,931
421490,2012,1,51
421490,2013,0,52
421490,2014,1,42
421490,2015,4,75
421490,2016,2,52
421490,2017,4,77
421490,2018,0,61
421490,2019,2,56
421500,2012,41,554
421500,2013,35,539
421500,2014,56,585
421500,2015,37,610
421500,2016,59,615
421500,2017,40,595
421500,2018,40,580
421500,2019,38,540
421505,2012,2,22
421505,2013,1,22
421505,2014,4,33
421505,2015,2,34
421505,2016,4,35
421505,2017,2,29
421505,2018,1,27
421505,2019,4,41
421507,2012,2,53
421507,2013,4,39
421507,2014,2,54
421507,2015,5,60
421507,2016,2,41
421507,2017,8,56
421507,2018,10,57
421507,2019,4,52
421510,2012,9,93
421510,2013,11,114
421510,2014,7,110
421510,2015,8,131
421510,2016,6,120
421510,2017,13,133
421510,2018,12,133
421510,2019,13,128
421520,2012,9,58
421520,2013,1,49
421520,2014,3,46
421520,2015,5,39
421520,2016,6,46
421520,2017,3,47
421520,2018,8,43
421520,2019,4,50
421530,2012,4,71
421530,2013,7,94
421530,2014,6,86
421530,2015,7,86
421530,2016,7,98
421530,2017,13,83
421530,2018,8,97
421530,2019,6,104
421535,2012,2,39
421535,2013,3,46
421535,2014,6,54
421535,2015,6,59
421535,2016,4,40
421535,2017,4,46
421535,2018,2,30
421535,2019,6,43
421540,2012,6,64
421540,2013,4,58
421540,2014,9,53
421540,2015,6,57
421540,2016,6,56
421540,2017,4,43
421540,2018,3,52
421540,2019,5,55
421545,2012,9,176
421545,2013,9,204
421545,2014,23,211
421545,2015,13,197
421545,2016,18,203
421545,2017,14,211
421545,2018,11,173
421545,2019,10,192
421550,2012,29,304
421550,2013,21,317
421550,2014,24,251
421550,2015,19,308
421550,2016,26,287
421550,2017,20,303
421550,2018,21,321
421550,2019,32,297
421555,2012,1,24
421555,2013,4,26
421555,2014,0,18
421555,2015,3,25
421555,2016,0,19
421555,2017,2,28
421555,2018,1,34
421555,2019,0,25
421560,2012,1,15
421560,2013,0,21
421560,2014,0,19
421560,2015,0,22
421560,2016,3,28
421560,2017,3,27
421560,2018,2,14
421560,2019,0,22
421565,2012,4,92
421565,2013,10,98
421565,2014,5,94
421565,2015,4,101
421565,2016,13,122
421565,2017,11,111
421565,2018,12,132
421565,2019,7,113
421567,2012,2,83
421567,2013,5,95
421567,2014,6,90
421567,2015,5,95
421567,2016,6,93
421567,2017,4,86
421567,2018,3,99
421567,2019,5,90
421568,2012,1,26
421568,2013,0,36
421568,2014,4,34
421568,2015,2,32
421568,2016,1,34
421568,2017,2,41
421568,2018,6,44
421568,2019,0,21
421569,2012,3,24
421569,2013,1,11
421569,2014,5,26
421569,2015,1,20
421569,2016,2,19
421569,2017,3,13
421569,2018,0,16
421569,2019,1,18
421570,2012,25,257
421570,2013,14,300
421570,2014,16,290
421570,2015,25,311
421570,2016,16,302
421570,2017,19,332
421570,2018,19,338
421570,2019,19,320
421575,2012,7,40
421575,2013,1,34
421575,2014,1,37
421575,2015,4,50
421575,2016,3,39
421575,2017,3,26
421575,2018,5,45
421575,2019,3,38
421580,2012,80,1180
421580,2013,88,1172
421580,2014,92,1185
421580,2015,87,1154
421580,2016,76,1099
421580,2017,77,1087
421580,2018,66,1081
421580,2019,80,1041
421590,2012,1,20
421590,2013,2,19
421590,2014,2,24
421590,2015,3,26
421590,2016,2,29
421590,2017,2,26
421590,2018,1,17
421590,2019,1,24
421600,2012,14,122
421600,2013,7,123
421600,2014,10,128
421600,2015,14,111
421600,2016,11,120
421600,2017,10,146
421600,2018,13,134
421600,2019,17,150
421605,2012,8,74
421605,2013,8,60
421605,2014,11,79
421605,2015,5,74
421605,2016,8,78
421605,2017,11,76
421605,2018,7,87
421605,2019,6,82
421610,2012,5,87
421610,2013,14,129
421610,2014,12,117
421610,2015,10,130
421610,2016,10,104
421610,2017,9,116
421610,2018,9,120
421610,2019,19,131
421620,2012,52,631
421620,2013,45,627
421620,2014,52,641
421620,2015,61,666
421620,2016,44,640
421620,2017,63,701
421620,2018,51,661
421620,2019,60,696
421625,2012,8,71
421625,2013,7,55
421625,2014,6,55
421625,2015,5,67
421625,2016,5,70
421625,2017,0,64
421625,2018,7,57
421625,2019,5,55
421630,2012,22,372
421630,2013,33,447
421630,2014,28,430
421630,2015,26,465
421630,2016,30,450
421630,2017,38,463
421630,2018,31,511
421630,2019,29,465
421635,2012,3,46
421635,2013,2,31
421635,2014,2,42
421635,2015,4,64
421635,2016,8,57
421635,2017,0,46
421635,2018,5,57
421635,2019,7,62
421640,2012,5,70
421640,2013,2,69
421640,2014,5,87
421640,2015,3,81
421640,2016,7,87
421640,2017,3,105
421640,2018,5,90
421640,2019,8,91
421650,2012,28,344
421650,2013,25,304
421650,2014,33,369
421650,2015,40,368
421650,2016,34,355
421650,2017,22,361
421650,2018,35,389
421650,2019,61,389
421660,2012,258,2988
421660,2013,245,3049
421660,2014,254,3166
421660,2015,275,3344
421660,2016,238,3202
421660,2017,276,3367
421660,2018,270,3364
421660,2019,244,3269
421670,2012,12,160
421670,2013,15,163
421670,2014,13,173
421670,2015,15,175
421670,2016,16,180
421670,2017,10,173
421670,2018,12,190
421670,2019,10,176
421680,2012,10,70
421680,2013,7,82
421680,2014,8,85
421680,2015,6,84
421680,2016,7,101
421680,2017,9,84
421680,2018,5,90
421680,2019,3,73
421690,2012,30,326
421690,2013,31,326
421690,2014,28,309
421690,2015,30,342
421690,2016,23,301
421690,2017,29,310
421690,2018,33,345
421690,2019,26,354
421700,2012,15,164
421700,2013,9,182
421700,2014,16,157
421700,2015,10,184
421700,2016,12,194
421700,2017,13,199
421700,2018,15,178
421700,2019,7,142
421710,2012,2,40
421710,2013,1,25
421710,2014,3,37
421710,2015,1,36
421710,2016,7,36
421710,2017,2,46
421710,2018,3,38
421710,2019,5,49
421715,2012,0,16
421715,2013,1,19
421715,2014,1,20
421715,2015,0,18
421715,2016,0,18
421715,2017,2,24
421715,2018,0,16
421715,2019,0,17
421720,2012,45,466
421720,2013,41,470
421720,2014,56,530
421720,2015,49,572
421720,2016,46,549
421720,2017,52,573
421720,2018,44,565
421720,2019,57,570
421725,2012,2,28
421725,2013,1,23
421725,2014,2,36
421725,2015,3,37
421725,2016,2,36
421725,2017,1,38
421725,2018,5,33
421725,2019,4,43
421730,2012,8,115
421730,2013,7,101
421730,2014,7,108
421730,2015,7,115
421730,2016,9,127
421730,2017,7,136
421730,2018,12,135
421730,2019,7,110
421740,2012,22,278
421740,2013,13,222
421740,2014,25,269
421740,2015,23,277
421740,2016,13,283
421740,2017,6,256
421740,2018,21,268
421740,2019,29,271
421750,2012,18,186
421750,2013,16,196
421750,2014,10,216
421750,2015,11,203
421750,2016,14,213
421750,2017,15,248
421750,2018,16,245
421750,2019,17,245
421755,2012,2,43
421755,2013,2,40
421755,2014,1,29
421755,2015,1,28
421755,2016,3,35
421755,2017,2,38
421755,2018,1,34
421755,2019,1,36
421760,2012,8,146
421760,2013,4,119
421760,2014,15,159
421760,2015,8,153
421760,2016,13,146
421760,2017,9,137
421760,2018,10,150
421760,2019,13,144
421770,2012,23,395
421770,2013,21,378
421770,2014,20,439
421770,2015,28,437
421770,2016,35,440
421770,2017,35,421
421770,2018,34,429
421770,2019,31,423
421775,2012,3,29
421775,2013,1,25
421775,2014,3,31
421775,2015,8,41
421775,2016,2,39
421775,2017,3,30
421775,2018,4,32
421775,2019,1,24
421780,2012,16,229
421780,2013,14,237
421780,2014,11,196
421780,2015,9,233
421780,2016,12,229
421780,2017,18,245
421780,2018,20,273
421780,2019,15,224
421790,2012,10,83
421790,2013,12,98
421790,2014,6,95
421790,2015,6,87
421790,2016,9,93
421790,2017,6,84
421790,2018,6,66
421790,2019,8,85
421795,2012,3,24
421795,2013,2,27
421795,2014,3,17
421795,2015,1,29
421795,2016,2,26
421795,2017,1,29
421795,2018,1,36
421795,2019,4,41
421800,2012,38,534
421800,2013,36,539
421800,2014,46,564
421800,2015,39,604
421800,2016,38,569
421800,2017,57,669
421800,2018,47,617
421800,2019,50,698
421810,2012,3,49
421810,2013,5,60
421810,2014,3,57
421810,2015,4,52
421810,2016,5,61
421810,2017,9,70
421810,2018,5,57
421810,2019,3,67
421820,2012,37,471
421820,2013,47,434
421820,2014,31,505
421820,2015,37,470
421820,2016,28,503
421820,2017,27,505
421820,2018,51,490
421820,2019,29,490
421825,2012,3,109
421825,2013,6,115
421825,2014,11,101
421825,2015,8,127
421825,2016,10,97
421825,2017,12,111
421825,2018,11,121
421825,2019,18,121
421830,2012,20,283
421830,2013,27,258
421830,2014,31,321
421830,2015,30,321
421830,2016,25,295
421830,2017,24,285
421830,2018,36,362
421830,2019,28,323
421835,2012,4,50
421835,2013,2,46
421835,2014,2,39
421835,2015,2,31
421835,2016,3,35
421835,2017,1,36
421835,2018,8,38
421835,2019,4,49
421840,2012,4,68
421840,2013,5,88
421840,2014,5,78
421840,2015,1,78
421840,2016,11,83
421840,2017,8,101
421840,2018,6,91
421840,2019,9,105
421850,2012,8,95
421850,2013,3,101
421850,2014,4,103
421850,2015,14,114
421850,2016,7,129
421850,2017,6,124
421850,2018,2,103
421850,2019,5,122
421860,2012,4,89
421860,2013,6,95
421860,2014,11,95
421860,2015,9,114
421860,2016,3,90
421860,2017,5,106
421860,2018,3,81
421860,2019,6,80
421870,2012,131,1259
421870,2013,101,1260
421870,2014,114,1324
421870,2015,141,1325
421870,2016,127,1340
421870,2017,114,1411
421870,2018,124,1364
421870,2019,127,1368
421875,2012,5,58
421875,2013,7,49
421875,2014,6,54
421875,2015,2,54
421875,2016,10,46
421875,2017,3,50
421875,2018,1,50
421875,2019,4,68
421880,2012,6,132
421880,2013,12,152
421880,2014,7,151
421880,2015,16,155
421880,2016,11,167
421880,2017,12,175
421880,2018,5,161
421880,2019,16,174
421885,2012,3,20
421885,2013,2,37
421885,2014,2,22
421885,2015,1,29
421885,2016,1,27
421885,2017,3,37
421885,2018,1,30
421885,2019,3,34
421890,2012,11,127
421890,2013,4,126
421890,2014,6,140
421890,2015,4,115
421890,2016,5,136
421890,2017,10,141
421890,2018,14,134
421890,2019,11,137
421895,2012,2,26
421895,2013,0,35
421895,2014,4,25
421895,2015,3,26
421895,2016,3,41
421895,2017,5,31
421895,2018,0,35
421895,2019,3,38
421900,2012,18,193
421900,2013,16,185
421900,2014,11,229
421900,2015,8,190
421900,2016,14,189
421900,2017,13,206
421900,2018,20,222
421900,2019,13,204
421910,2012,6,54
421910,2013,8,49
421910,2014,6,46
421910,2015,5,59
421910,2016,1,45
421910,2017,4,46
421910,2018,5,38
421910,2019,4,69
421915,2012,1,24
421915,2013,0,30
421915,2014,4,34
421915,2015,1,33
421915,2016,2,28
421915,2017,9,45
421915,2018,1,25
421915,2019,2,34
421917,2012,4,56
421917,2013,3,53
421917,2014,6,66
421917,2015,6,75
421917,2016,5,78
421917,2017,7,57
421917,2018,6,68
421917,2019,4,61
421920,2012,9,84
421920,2013,9,73
421920,2014,9,68
421920,2015,7,81
421920,2016,6,83
421920,2017,4,85
421920,2018,2,75
421920,2019,7,94
421930,2012,47,682
421930,2013,53,763
421930,2014,68,733
421930,2015,77,817
421930,2016,65,755
421930,2017,57,745
421930,2018,59,776
421930,2019,56,771
421935,2012,2,88
421935,2013,3,72
421935,2014,2,68
421935,2015,5,64
421935,2016,5,72
421935,2017,5,67
421935,2018,10,86
421935,2019,5,81
421940,2012,2,39
421940,2013,2,37
421940,2014,2,61
421940,2015,5,50
421940,2016,3,43
421940,2017,4,52
421940,2018,8,49
421940,2019,1,47
421950,2012,72,599
421950,2013,68,650
421950,2014,62,622
421950,2015,73,733
421950,2016,81,681
421950,2017,59,705
421950,2018,62,731
421950,2019,63,684
421960,2012,2,37
421960,2013,1,24
421960,2014,3,28
421960,2015,4,27
421960,2016,2,19
421960,2017,4,36
421960,2018,5,34
421960,2019,2,25
421970,2012,31,349
421970,2013,23,357
421970,2014,29,369
421970,2015,38,416
421970,2016,40,452
421970,2017,44,429
421970,2018,46,543
421970,2019,48,472
421985,2012,6,42
421985,2013,4,44
421985,2014,3,34
421985,2015,2,27
421985,2016,4,45
421985,2017,6,43
421985,2018,5,51
421985,2019,4,66
422000,2013,7,132
422000,2014,15,200
422000,2015,13,180
422000,2016,16,190
422000,2017,12,195
422000,2018,15,200
422000,2019,18,194
430003,2012,9,81
430003,2013,5,57
430003,2014,5,73
430003,2015,2,55
430003,2016,1,49
430003,2017,2,52
430003,2018,5,71
430003,2019,5,56
