CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total
320230,2012,51,465
320230,2013,54,449
320230,2014,56,454
320230,2015,65,426
320230,2016,61,396
320230,2017,69,428
320230,2018,60,421
320230,2019,58,418
320240,2012,136,1558
320240,2013,180,1637
320240,2014,195,1759
320240,2015,249,1880
320240,2016,229,1743
320240,2017,247,1772
320240,2018,266,1798
320240,2019,288,1789
320245,2012,26,315
320245,2013,33,324
320245,2014,40,342
320245,2015,35,344
320245,2016,31,331
320245,2017,41,354
320245,2018,38,368
320245,2019,58,397
320250,2012,16,157
320250,2013,25,154
320250,2014,18,163
320250,2015,27,170
320250,2016,14,136
320250,2017,22,159
320250,2018,28,172
320250,2019,35,190
320255,2012,11,145
320255,2013,16,137
320255,2014,13,144
320255,2015,13,127
320255,2016,18,140
320255,2017,16,165
320255,2018,21,176
320255,2019,16,137
320260,2012,15,144
320260,2013,16,138
320260,2014,18,142
320260,2015,18,131
320260,2016,17,132
320260,2017,36,178
320260,2018,32,141
320260,2019,28,135
320265,2012,18,180
320265,2013,12,141
320265,2014,17,164
320265,2015,17,177
320265,2016,18,147
320265,2017,19,175
320265,2018,23,167
320265,2019,25,218
320270,2012,7,142
320270,2013,10,114
320270,2014,27,152
320270,2015,8,124
320270,2016,19,130
320270,2017,24,146
320270,2018,18,141
320270,2019,23,140
320280,2012,48,481
320280,2013,48,520
320280,2014,57,562
320280,2015,53,578
320280,2016,70,586
320280,2017,77,612
320280,2018,74,602
320280,2019,84,620
320290,2012,11,98
320290,2013,9,98
320290,2014,18,101
320290,2015,14,104
320290,2016,13,100
320290,2017,23,103
320290,2018,22,122
320290,2019,19,112
320300,2012,43,383
320300,2013,33,286
320300,2014,37,378
320300,2015,43,411
320300,2016,54,399
320300,2017,44,393
320300,2018,48,403
320300,2019,60,381
320305,2012,28,415
320305,2013,38,471
320305,2014,45,518
320305,2015,51,507
320305,2016,47,472
320305,2017,46,469
320305,2018,65,531
320305,2019,56,476
320310,2012,13,125
320310,2013,12,128
320310,2014,17,125
320310,2015,22,167
320310,2016,27,145
320310,2017,20,140
320310,2018,24,170
320310,2019,21,144
320313,2012,26,204
320313,2013,37,213
320313,2014,24,207
320313,2015,34,204
320313,2016,23,173
320313,2017,36,194
320313,2018,39,209
320313,2019,32,171
320316,2012,10,101
320316,2013,13,91
320316,2014,12,95
320316,2015,19,103
320316,2016,10,72
320316,2017,20,88
320316,2018,13,113
320316,2019,22,118
320320,2012,222,2361
320320,2013,263,2451
320320,2014,283,2667
320320,2015,314,2669
320320,2016,314,2514
320320,2017,370,2524
320320,2018,405,2627
320320,2019,450,2518
320330,2012,16,183
320330,2013,14,163
320330,2014,13,180
320330,2015,23,174
320330,2016,17,159
320330,2017,23,174
320330,2018,20,164
320330,2019,21,163
320332,2012,48,492
320332,2013,69,538
320332,2014,59,556
320332,2015,76,556
320332,2016,62,544
320332,2017,71,551
320332,2018,83,577
320332,2019,86,574
320334,2012,15,171
320334,2013,22,208
320334,2014,44,249
320334,2015,25,246
320334,2016,30,236
320334,2017,39,248
320334,2018,35,225
320334,2019,35,225
320335,2012,17,119
320335,2013,16,120
320335,2014,10,114
320335,2015,19,153
320335,2016,23,139
320335,2017,17,130
320335,2018,29,155
320335,2019,32,171
320340,2012,24,305
320340,2013,23,292
320340,2014,49,302
320340,2015,26,253
320340,2016,27,243
320340,2017,48,297
320340,2018,34,237
320340,2019,38,280
320350,2012,28,279
320350,2013,26,243
320350,2014,20,276
320350,2015,35,263
320350,2016,18,212
320350,2017,25,271
320350,2018,36,263
320350,2019,40,269
320360,2012,3,67
320360,2013,4,77
320360,2014,6,94
320360,2015,7,88
320360,2016,8,89
320360,2017,12,92
320360,2018,12,79
320360,2019,5,72
320370,2012,26,253
320370,2013,32,228
320370,2014,23,248
320370,2015,31,223
320370,2016,36,218
320370,2017,35,260
320370,2018,34,258
320370,2019,37,264
320380,2012,10,158
320380,2013,16,150
320380,2014,25,196
320380,2015,11,167
320380,2016,15,169
320380,2017,22,161
320380,2018,27,185
320380,2019,20,169
320390,2012,66,631
320390,2013,67,678
320390,2014,81,675
320390,2015,85,711
320390,2016,97,686
320390,2017,97,696
320390,2018,105,740
320390,2019,118,724
320400,2012,17,236
320400,2013,24,234
320400,2014,25,224
320400,2015,19,247
320400,2016,35,238
320400,2017,30,222
320400,2018,26,229
320400,2019,28,238
320405,2012,18,339
320405,2013,30,397
320405,2014,29,387
320405,2015,25,360
320405,2016,20,327
320405,2017,17,319
320405,2018,38,355
320405,2019,28,380
320410,2012,22,359
320410,2013,23,372
320410,2014,30,367
320410,2015,44,381
320410,2016,32,341
320410,2017,44,379
320410,2018,44,394
320410,2019,51,373
320420,2012,38,285
320420,2013,33,285
320420,2014,38,326
320420,2015,35,315
320420,2016,32,291
320420,2017,48,327
320420,2018,49,343
320420,2019,49,339
320425,2012,9,69
320425,2013,6,85
320425,2014,12,88
320425,2015,15,89
320425,2016,10,76
320425,2017,8,84
320425,2018,17,88
320425,2019,7,77
320430,2012,9,170
320430,2013,13,160
320430,2014,11,142
320430,2015,10,166
320430,2016,22,189
320430,2017,17,198
320430,2018,22,217
320430,2019,37,221
320435,2012,30,228
320435,2013,34,250
320435,2014,30,245
320435,2015,21,232
320435,2016,43,244
320435,2017,36,202
320435,2018,43,293
320435,2019,48,294
320440,2012,16,150
320440,2013,11,125
320440,2014,15,151
320440,2015,16,134
320440,2016,14,137
320440,2017,21,155
320440,2018,17,134
320440,2019,21,157
320450,2012,19,117
320450,2013,11,105
320450,2014,19,127
320450,2015,22,140
320450,2016,17,122
320450,2017,35,148
320450,2018,14,119
320450,2019,13,113
320455,2012,48,516
320455,2013,53,492
320455,2014,67,545
320455,2015,64,571
320455,2016,77,575
320455,2017,81,605
320455,2018,104,736
320455,2019,119,687
320460,2012,28,271
320460,2013,36,238
320460,2014,41,284
320460,2015,42,257
320460,2016,44,282
320460,2017,39,293
320460,2018,64,345
320460,2019,46,298
320465,2012,10,95
320465,2013,8,80
320465,2014,7,91
320465,2015,14,128
320465,2016,17,110
320465,2017,15,99
320465,2018,15,116
320465,2019,13,112
320470,2012,42,410
320470,2013,55,446
320470,2014,49,454
320470,2015,38,442
320470,2016,50,395
320470,2017,53,410
320470,2018,60,432
320470,2019,86,413
320480,2012,17,144
320480,2013,14,143
320480,2014,20,157
320480,2015,23,156
320480,2016,16,125
320480,2017,24,147
320480,2018,20,143
320480,2019,11,128
320490,2012,172,1748
320490,2013,171,1731
320490,2014,189,1836
320490,2015,220,1842
320490,2016,220,1783
320490,2017,267,2006
320490,2018,283,1882
320490,2019,290,1813
320495,2012,9,115
320495,2013,15,113
320495,2014,11,97
320495,2015,13,101
320495,2016,19,106
320495,2017,17,95
320495,2018,14,105
320495,2019,16,109
320500,2012,795,7560
320500,2013,891,7863
320500,2014,1007,8250
320500,2015,1042,8269
320500,2016,1061,7785
320500,2017,1242,7962
320500,2018,1426,8035
320500,2019,1397,7666
320501,2012,50,428
320501,2013,41,458
320501,2014,31,456
320501,2015,50,514
320501,2016,48,457
320501,2017,53,474
320501,2018,61,441
320501,2019,66,444
320503,2012,21,233
320503,2013,26,259
320503,2014,29,265
320503,2015,33,255
320503,2016,20,246
320503,2017,34,266
320503,2018,54,272
320503,2019,55,278
320506,2012,31,275
320506,2013,31,260
320506,2014,52,335
320506,2015,36,288
320506,2016,51,300
320506,2017,67,319
320506,2018,54,323
320506,2019,61,360
320510,2012,87,984
320510,2013,123,1095
320510,2014,132,1128
320510,2015,147,1186
320510,2016,146,1107
320510,2017,137,1093
320510,2018,210,1212
320510,2019,164,1073
320515,2012,11,106
320515,2013,18,122
320515,2014,11,115
320515,2015,11,107
320515,2016,20,100
320515,2017,14,105
320515,2018,9,102
320515,2019,18,96
320517,2012,7,152
320517,2013,18,169
320517,2014,15,151
320517,2015,20,198
320517,2016,24,199
320517,2017,25,197
320517,2018,24,172
320517,2019,28,229
320520,2012,840,6221
320520,2013,916,6446
320520,2014,1000,6459
320520,2015,1114,6678
320520,2016,1025,6172
320520,2017,1212,6817
320520,2018,1333,6672
320520,2019,1343,6502
320530,2012,708,4503
320530,2013,837,4657
320530,2014,982,4805
320530,2015,996,4687
320530,2016,903,4369
320530,2017,1079,4612
320530,2018,1193,4644
320530,2019,1151,4483
330000,2012,7,22
330000,2013,4,23
330000,2014,3,15
330000,2015,2,14
330000,2016,2,5
330000,2017,4,8
330000,2018,7,18
330000,2019,5,23
330010,2012,258,2698
330010,2013,296,2653
330010,2014,306,2838
330010,2015,364,2872
330010,2016,364,2628
330010,2017,380,2635
330010,2018,412,2612
330010,2019,376,2337
330015,2012,10,123
330015,2013,13,135
330015,2014,20,137
330015,2015,13,139
330015,2016,21,149
330015,2017,20,146
330015,2018,20,141
330015,2019,24,138
330020,2012,153,1619
330020,2013,177,1614
330020,2014,189,1673
330020,2015,187,1722
330020,2016,160,1529
330020,2017,218,1595
330020,2018,250,1723
330020,2019,235,1612
330022,2012,15,129
330022,2013,21,130
330022,2014,21,178
330022,2015,20,165
330022,2016,17,163
330022,2017,40,181
330022,2018,22,180
330022,2019,20,154
330023,2012,80,576
330023,2013,74,616
330023,2014,76,551
330023,2015,78,694
330023,2016,93,703
330023,2017,93,663
330023,2018,115,627
330023,2019,125,722
330025,2012,29,301
330025,2013,37,331
330025,2014,45,363
330025,2015,34,350
330025,2016,44,382
330025,2017,54,462
330025,2018,53,402
330025,2019,65,451
330030,2012,106,1060
330030,2013,139,1131
330030,2014,138,1144
330030,2015,158,1204
330030,2016,168,1130
330030,2017,154,1080
330030,2018,168,1072
330030,2019,168,1040
330040,2012,277,2410
330040,2013,249,2197
330040,2014,303,2405
330040,2015,288,2376
330040,2016,276,1998
330040,2017,343,2116
330040,2018,375,2202
330040,2019,351,2033
330045,2012,763,7549
330045,2013,730,7337
330045,2014,751,7655
330045,2015,821,7849
330045,2016,776,7215
330045,2017,797,7100
330045,2018,859,6943
330045,2019,724,6451
330050,2012,38,361
330050,2013,40,332
330050,2014,50,353
330050,2015,38,365
330050,2016,38,234
330050,2017,36,197
330050,2018,67,367
330050,2019,59,346
330060,2012,51,408
330060,2013,58,430
330060,2014,56,448
330060,2015,64,516
330060,2016,53,439
330060,2017,56,467
330060,2018,67,526
330060,2019,81,525
330070,2012,282,2890
330070,2013,258,2794
330070,2014,365,3278
330070,2015,378,3095
330070,2016,344,2677
330070,2017,372,2781
330070,2018,403,2954
330070,2019,387,2651
330080,2012,72,761
330080,2013,80,770
330080,2014,72,808
330080,2015,109,885
330080,2016,80,771
330080,2017,105,808
330080,2018,103,780
330080,2019,116,712
330090,2012,18,159
330090,2013,13,141
330090,2014,17,143
330090,2015,17,158
330090,2016,15,134
330090,2017,20,151
330090,2018,28,150
330090,2019,28,157
330093,2012,11,155
330093,2013,11,160
330093,2014,16,190
330093,2015,13,186
330093,2016,17,151
330093,2017,24,165
330093,2018,17,166
330093,2019,15,141
330095,2012,16,132
330095,2013,12,115
330095,2014,13,115
330095,2015,26,117
330095,2016,20,132
330095,2017,13,116
330095,2018,25,135
330095,2019,19,113
330100,2012,723,6612
330100,2013,817,7424
330100,2014,900,7891
330100,2015,1005,8229
330100,2016,948,7516
330100,2017,985,7498
330100,2018,1115,7449
330100,2019,1086,7166
330110,2012,30,263
330110,2013,21,216
330110,2014,32,243
330110,2015,21,280
330110,2016,28,213
330110,2017,27,205
330110,2018,33,218
330110,2019,37,209
330115,2012,6,114
330115,2013,12,133
330115,2014,19,136
330115,2015,14,149
330115,2016,16,150
330115,2017,23,125
330115,2018,11,129
330115,2019,19,123
330120,2012,21,243
330120,2013,25,216
330120,2014,25,214
330120,2015,25,229
330120,2016,31,207
330120,2017,31,221
330120,2018,36,215
330120,2019,27,206
330130,2012,53,467
330130,2013,57,501
330130,2014,61,530
330130,2015,76,616
330130,2016,66,597
330130,2017,86,679
330130,2018,83,604
330130,2019,83,584
330140,2012,22,237
330140,2013,30,274
330140,2014,25,283
330140,2015,26,286
330140,2016,20,250
330140,2017,29,272
330140,2018,33,285
330140,2019,30,250
330150,2012,27,255
330150,2013,23,231
330150,2014,36,235
330150,2015,41,243
330150,2016,38,267
330150,2017,39,277
330150,2018,44,251
330150,2019,40,236
330160,2012,16,133
330160,2013,16,147
330160,2014,11,136
330160,2015,21,145
330160,2016,20,139
330160,2017,14,128
330160,2018,24,144
330160,2019,18,139
330170,2012,1433,13258
330170,2013,1454,13038
330170,2014,1571,13805
330170,2015,1702,14344
330170,2016,1672,13583
330170,2017,1725,13593
330170,2018,1771,13115
330170,2019,1712,12257
330180,2012,11,109
330180,2013,19,127
330180,2014,16,131
330180,2015,13,143
330180,2016,13,121
330180,2017,19,121
330180,2018,28,160
330180,2019,10,142
330185,2012,65,707
330185,2013,78,751
330185,2014,71,764
330185,2015,91,733
330185,2016,80,725
330185,2017,89,740
330185,2018,104,745
330185,2019,84,690
330187,2012,42,305
330187,2013,24,298
330187,2014,38,306
330187,2015,39,320
330187,2016,50,342
330187,2017,52,361
330187,2018,68,393
330187,2019,65,365
330190,2012,338,3435
330190,2013,315,3311
330190,2014,363,3616
330190,2015,390,3449
330190,2016,372,3047
330190,2017,394,3139
330190,2018,418,3042
330190,2019,418,2850
330200,2012,174,1879
330200,2013,168,1908
330200,2014,183,1815
330200,2015,181,1917
330200,2016,234,1930
330200,2017,250,1892
330200,2018,246,1762
330200,2019,240,1742
330205,2012,22,153
330205,2013,19,130
330205,2014,17,174
330205,2015,21,177
330205,2016,16,152
330205,2017,25,156
330205,2018,28,167
330205,2019,29,172
330210,2012,24,245
330210,2013,27,255
330210,2014,26,289
330210,2015,41,313
330210,2016,38,269
330210,2017,38,277
330210,2018,53,299
330210,2019,48,279
330220,2012,138,1227
330220,2013,101,1158
330220,2014,122,1234
330220,2015,127,1194
330220,2016,137,1124
330220,2017,164,1177
330220,2018,177,1220
330220,2019,186,1242
330225,2012,41,408
330225,2013,43,399
330225,2014,53,430
330225,2015,51,423
330225,2016,52,367
330225,2017,55,433
330225,2018,65,409
330225,2019,56,385
330227,2012,120,1494
330227,2013,136,1517
330227,2014,148,1616
330227,2015,130,1646
330227,2016,145,1482
330227,2017,138,1419
330227,2018,154,1327
330227,2019,148,1275
330230,2012,9,94
330230,2013,11,101
330230,2014,7,85
330230,2015,4,96
330230,2016,8,89
330230,2017,3,60
330230,2018,9,96
330230,2019,8,70
330240,2012,359,3775
330240,2013,422,4038
330240,2014,452,4174
330240,2015,492,4246
330240,2016,445,3746
330240,2017,516,3928
330240,2018,618,3902
330240,2019,666,3684
330245,2012,11,100
330245,2013,15,108
330245,2014,11,89
330245,2015,22,123
330245,2016,23,106
330245,2017,10,113
330245,2018,21,101
330245,2019,24,113
330250,2012,377,3554
330250,2013,338,3373
330250,2014,357,3569
330250,2015,401,3644
330250,2016,382,3503
330250,2017,452,3698
330250,2018,504,3727
330250,2019,432,3495
330260,2012,47,518
330260,2013,43,520
330260,2014,48,527
330260,2015,62,529
330260,2016,60,503
330260,2017,69,555
330260,2018,54,470
330260,2019,64,533
330270,2012,222,1604
330270,2013,225,1622
330270,2014,283,1823
330270,2015,280,1884
330270,2016,256,1764
330270,2017,310,1878
330270,2018,363,1971
330270,2019,403,2026
330280,2012,25,188
330280,2013,27,194
330280,2014,26,237
330280,2015,32,220
330280,2016,30,199
330280,2017,39,202
330280,2018,40,226
330280,2019,31,197
330285,2012,296,2468
330285,2013,284,2611
330285,2014,308,2620
330285,2015,319,2639
330285,2016,296,2402
330285,2017,317,2402
330285,2018,339,2324
330285,2019,326,2274
330290,2012,50,261
330290,2013,30,253
330290,2014,31,279
330290,2015,44,301
330290,2016,32,279
330290,2017,55,321
330290,2018,71,376
330290,2019,62,345
330300,2012,44,375
330300,2013,42,328
330300,2014,47,321
330300,2015,37,354
330300,2016,58,366
330300,2017,41,354
330300,2018,65,379
330300,2019,56,387
330310,2012,16,183
330310,2013,23,191
330310,2014,19,190
330310,2015,12,170
330310,2016,19,186
330310,2017,27,179
330310,2018,26,166
330310,2019,23,173
330320,2012,283,2074
330320,2013,263,2024
330320,2014,278,2109
330320,2015,311,2122
330320,2016,301,1974
330320,2017,293,1834
330320,2018,296,1806
330320,2019,300,1725
330330,2012,1083,5906
330330,2013,1140,6103
330330,2014,1297,6468
330330,2015,1341,6456
330330,2016,1363,5903
330330,2017,1430,6336
330330,2018,1489,6139
330330,2019,1538,6011
330340,2012,315,2216
330340,2013,311,2166
330340,2014,309,2123
330340,2015,353,2217
330340,2016,366,2157
330340,2017,378,2124
330340,2018,460,2328
330340,2019,465,2157
330350,2012,1300,11633
330350,2013,1216,11503
330350,2014,1381,12141
330350,2015,1516,12550
330350,2016,1372,11842
330350,2017,1568,12498
330350,2018,1639,12183
330350,2019,1523,11490
330360,2012,62,551
330360,2013,49,479
330360,2014,64,512
330360,2015,44,558
330360,2016,76,566
330360,2017,66,531
330360,2018,60,462
330360,2019,69,485
330370,2012,56,537
330370,2013,60,535
330370,2014,69,567
330370,2015,61,554
330370,2016,77,541
330370,2017,73,558
330370,2018,73,524
330370,2019,84,531
330380,2012,55,560
330380,2013,76,568
330380,2014,73,616
330380,2015,91,656
330380,2016,80,588
330380,2017,97,624
330380,2018,84,683
330380,2019,76,648
330385,2012,46,374
330385,2013,41,368
330385,2014,43,390
330385,2015,36,389
330385,2016,42,351
330385,2017,53,408
330385,2018,60,402
330385,2019,58,383
330390,2012,575,3738
330390,2013,558,3783
330390,2014,665,3972
330390,2015,617,3958
330390,2016,628,3850
330390,2017,719,3918
330390,2018,768,3976
330390,2019,772,3832
330395,2012,27,340
330395,2013,31,294
330395,2014,44,344
330395,2015,37,292
330395,2016,39,328
330395,2017,38,324
330395,2018,54,313
330395,2019,60,335
330400,2012,40,363
330400,2013,51,368
330400,2014,45,377
330400,2015,42,344
330400,2016,60,380
330400,2017,69,392
330400,2018,64,366
330400,2019,61,377
330410,2012,21,220
330410,2013,19,218
330410,2014,26,206
330410,2015,24,214
330410,2016,24,188
330410,2017,29,214
330410,2018,28,191
330410,2019,30,245
330411,2012,30,314
330411,2013,25,297
330411,2014,34,351
330411,2015,35,308
330411,2016,31,285
330411,2017,33,266
330411,2018,34,300
330411,2019,31,248
330412,2012,15,166
330412,2013,16,199
330412,2014,22,193
330412,2015,34,188
330412,2016,20,139
330412,2017,21,170
330412,2018,18,173
330412,2019,23,164
330414,2012,219,2434
330414,2013,226,2375
330414,2014,219,2456
330414,2015,273,2406
330414,2016,251,2278
330414,2017,269,2412
330414,2018,287,2272
330414,2019,277,2088
330415,2012,17,303
330415,2013,32,314
330415,2014,42,341
330415,2015,36,410
330415,2016,36,323
330415,2017,31,318
330415,2018,42,302
330415,2019,38,309
330420,2012,214,1708
330420,2013,197,1733
330420,2014,231,1803
330420,2015,254,1812
330420,2016,257,1732
330420,2017,289,1759
330420,2018,294,1745
330420,2019,274,1659
330430,2012,66,746
330430,2013,90,772
330430,2014,95,831
330430,2015,101,782
330430,2016,93,739
330430,2017,102,719
330430,2018,110,759
330430,2019,127,755
330440,2012,26,199
330440,2013,30,201
330440,2014,28,231
330440,2015,26,213
330440,2016,25,202
330440,2017,29,188
330440,2018,34,208
330440,2019,42,218
330450,2012,15,115
330450,2013,14,126
330450,2014,8,115
330450,2015,14,108
330450,2016,10,94
330450,2017,13,101
330450,2018,16,112
330450,2019,17,101
330452,2012,241,2075
330452,2013,276,2240
330452,2014,312,2360
330452,2015,330,2388
330452,2016,313,2191
330452,2017,374,2044
330452,2018,403,2140
330452,2019,338,2044
330455,2012,13142,86549
330455,2013,13689,87661
330455,2014,14600,89991
330455,2015,15617,90694
330455,2016,14929,83166
330455,2017,15845,84521
330455,2018,16640,82554
330455,2019,15827,76803
330460,2012,13,87
330460,2013,16,111
330460,2014,20,124
330460,2015,11,80
330460,2016,12,91
330460,2017,8,99
330460,2018,17,94
330460,2019,16,109
330470,2012,51,471
330470,2013,68,482
330470,2014,55,415
330470,2015,53,456
330470,2016,59,461
330470,2017,60,508
330470,2018,78,545
330470,2019,63,460
330475,2012,47,457
330475,2013,44,488
330475,2014,59,563
330475,2015,61,557
330475,2016,65,543
330475,2017,60,634
330475,2018,86,579
330475,2019,84,635
330480,2012,49,438
330480,2013,53,442
330480,2014,55,436
330480,2015,57,460
330480,2016,47,408
330480,2017,60,389
330480,2018,77,432
330480,2019,76,422
330490,2012,1249,11811
330490,2013,1300,11463
330490,2014,1514,12407
330490,2015,1606,12388
330490,2016,1490,11386
330490,2017,1591,11290
330490,2018,1652,10969
330490,2019,1625,10432
330500,2012,31,397
330500,2013,38,481
330500,2014,49,579
330500,2015,68,567
330500,2016,54,503
330500,2017,47,514
330500,2018,77,624
330500,2019,83,536
330510,2012,740,7043
330510,2013,750,6788
330510,2014,833,7007
