CODMUNRES,ano_nasc,Qtd_Ao_Menos_1_Consulta_Pre_Natal,Qtd_Total
410760,2016,242,246
410760,2017,269,270
410760,2018,253,254
410760,2019,253,253
410765,2012,1801,1809
410765,2013,0,1771
410765,2014,1764,1785
410765,2015,2072,2099
410765,2016,1941,1969
410765,2017,1938,1952
410765,2018,1967,1980
410765,2019,1893,1901
410770,2012,56,56
410770,2013,0,71
410770,2014,62,62
410770,2015,43,43
410770,2016,45,45
410770,2017,59,59
410770,2018,61,62
410770,2019,56,56
410773,2012,110,110
410773,2013,0,86
410773,2014,74,74
410773,2015,94,96
410773,2016,83,83
410773,2017,102,102
410773,2018,90,90
410773,2019,85,86
410775,2012,104,107
410775,2013,0,104
410775,2014,92,93
410775,2015,98,98
410775,2016,89,90
410775,2017,83,97
410775,2018,109,114
410775,2019,114,115
410780,2012,49,49
410780,2013,0,63
410780,2014,56,56
410780,2015,53,53
410780,2016,60,60
410780,2017,55,55
410780,2018,51,51
410780,2019,60,60
410785,2012,52,52
410785,2013,0,68
410785,2014,66,66
410785,2015,90,90
410785,2016,60,60
410785,2017,73,74
410785,2018,79,79
410785,2019,64,64
410790,2012,77,78
410790,2013,0,92
410790,2014,91,91
410790,2015,90,90
410790,2016,80,80
410790,2017,115,116
410790,2018,108,108
410790,2019,121,122
410800,2012,146,151
410800,2013,0,151
410800,2014,169,171
410800,2015,188,191
410800,2016,195,198
410800,2017,150,150
410800,2018,161,161
410800,2019,123,133
410810,2012,33,33
410810,2013,0,31
410810,2014,32,32
410810,2015,33,33
410810,2016,28,28
410810,2017,27,27
410810,2018,38,38
410810,2019,40,40
410820,2012,94,94
410820,2013,0,77
410820,2014,85,86
410820,2015,92,93
410820,2016,81,81
410820,2017,109,109
410820,2018,83,84
410820,2019,83,84
410830,2012,4336,4392
410830,2013,0,4385
410830,2014,4455,4501
410830,2015,4306,4327
410830,2016,4183,4198
410830,2017,4366,4401
410830,2018,4369,4422
410830,2019,4377,4423
410832,2012,89,90
410832,2013,0,95
410832,2014,94,97
410832,2015,82,82
410832,2016,108,108
410832,2017,91,94
410832,2018,98,98
410832,2019,98,99
410840,2012,1170,1182
410840,2013,0,1192
410840,2014,1222,1225
410840,2015,1250,1252
410840,2016,1299,1301
410840,2017,1309,1313
410840,2018,1316,1325
410840,2019,1341,1348
410845,2012,73,73
410845,2013,0,85
410845,2014,82,83
410845,2015,83,92
410845,2016,91,91
410845,2017,76,76
410845,2018,56,56
410845,2019,69,72
410850,2012,207,208
410850,2013,0,201
410850,2014,226,228
410850,2015,235,238
410850,2016,232,232
410850,2017,196,199
410850,2018,204,205
410850,2019,191,194
410855,2012,36,37
410855,2013,0,33
410855,2014,31,31
410855,2015,33,33
410855,2016,22,22
410855,2017,38,38
410855,2018,46,48
410855,2019,20,20
410860,2012,309,311
410860,2013,0,401
410860,2014,382,383
410860,2015,358,364
410860,2016,372,373
410860,2017,378,383
410860,2018,368,373
410860,2019,356,367
410865,2012,112,113
410865,2013,0,89
410865,2014,86,87
410865,2015,126,126
410865,2016,105,106
410865,2017,108,108
410865,2018,117,117
410865,2019,89,91
410870,2012,86,86
410870,2013,0,96
410870,2014,102,102
410870,2015,83,84
410870,2016,85,85
410870,2017,88,88
410870,2018,96,96
410870,2019,85,85
410880,2012,505,510
410880,2013,0,472
410880,2014,469,469
410880,2015,543,547
410880,2016,463,469
410880,2017,494,496
410880,2018,540,555
410880,2019,493,500
410890,2012,94,95
410890,2013,0,91
410890,2014,85,85
410890,2015,73,73
410890,2016,91,91
410890,2017,77,77
410890,2018,102,102
410890,2019,98,98
410895,2012,99,101
410895,2013,0,105
410895,2014,119,119
410895,2015,89,89
410895,2016,111,111
410895,2017,113,114
410895,2018,148,149
410895,2019,103,103
410900,2012,54,55
410900,2013,0,56
410900,2014,50,50
410900,2015,62,65
410900,2016,55,56
410900,2017,54,55
410900,2018,64,64
410900,2019,51,51
410910,2012,19,19
410910,2013,0,24
410910,2014,21,21
410910,2015,30,30
410910,2016,21,21
410910,2017,21,21
410910,2018,20,20
410910,2019,26,26
410920,2012,50,51
410920,2013,0,62
410920,2014,57,57
410920,2015,57,59
410920,2016,29,31
410920,2017,65,67
410920,2018,47,48
410920,2019,60,62
410930,2012,194,194
410930,2013,0,188
410930,2014,172,172
410930,2015,213,214
410930,2016,198,198
410930,2017,210,210
410930,2018,202,203
410930,2019,164,164
410940,2012,2707,2735
410940,2013,0,2795
410940,2014,2918,2924
410940,2015,2976,2984
410940,2016,2842,2847
410940,2017,2980,2984
410940,2018,3061,3062
410940,2019,3013,3014
410950,2012,91,94
410950,2013,0,108
410950,2014,76,78
410950,2015,86,89
410950,2016,103,104
410950,2017,97,99
410950,2018,96,99
410950,2019,119,122
410960,2012,480,488
410960,2013,0,521
410960,2014,556,562
410960,2015,561,573
410960,2016,504,519
410960,2017,506,512
410960,2018,528,531
410960,2019,499,500
410965,2012,77,78
410965,2013,0,64
410965,2014,83,83
410965,2015,75,75
410965,2016,78,78
410965,2017,54,55
410965,2018,64,64
410965,2019,63,65
410970,2012,399,403
410970,2013,0,369
410970,2014,364,366
410970,2015,330,333
410970,2016,349,351
410970,2017,310,346
410970,2018,368,407
410970,2019,382,391
410975,2012,108,108
410975,2013,0,117
410975,2014,98,98
410975,2015,110,110
410975,2016,99,99
410975,2017,94,94
410975,2018,132,132
410975,2019,90,91
410980,2012,705,711
410980,2013,0,729
410980,2014,683,686
410980,2015,708,712
410980,2016,722,727
410980,2017,693,701
410980,2018,688,702
410980,2019,647,649
410990,2012,108,108
410990,2013,0,119
410990,2014,105,105
410990,2015,113,113
410990,2016,121,121
410990,2017,114,114
410990,2018,126,126
410990,2019,144,145
411000,2012,55,55
411000,2013,0,65
411000,2014,77,78
411000,2015,71,71
411000,2016,63,63
411000,2017,54,54
411000,2018,63,63
411000,2019,84,84
411005,2012,12,12
411005,2013,0,16
411005,2014,33,34
411005,2015,27,27
411005,2016,28,28
411005,2017,26,26
411005,2018,18,18
411005,2019,21,23
411007,2012,185,186
411007,2013,0,186
411007,2014,194,198
411007,2015,200,200
411007,2016,221,222
411007,2017,178,178
411007,2018,170,170
411007,2019,182,183
411010,2012,482,482
411010,2013,0,462
411010,2014,461,462
411010,2015,449,449
411010,2016,501,503
411010,2017,470,471
411010,2018,470,470
411010,2019,482,484
411020,2012,158,161
411020,2013,0,170
411020,2014,151,151
411020,2015,163,163
411020,2016,138,139
411020,2017,171,172
411020,2018,125,128
411020,2019,157,158
411030,2012,38,38
411030,2013,0,36
411030,2014,36,36
411030,2015,39,39
411030,2016,35,35
411030,2017,32,32
411030,2018,21,22
411030,2019,36,36
411040,2012,60,60
411040,2013,0,64
411040,2014,46,46
411040,2015,53,53
411040,2016,65,66
411040,2017,51,51
411040,2018,53,53
411040,2019,57,57
411050,2012,193,196
411050,2013,0,175
411050,2014,198,199
411050,2015,194,195
411050,2016,202,202
411050,2017,192,192
411050,2018,194,195
411050,2019,211,211
411060,2012,197,197
411060,2013,0,186
411060,2014,184,185
411060,2015,204,206
411060,2016,199,203
411060,2017,193,193
411060,2018,232,234
411060,2019,204,207
411065,2012,35,35
411065,2013,0,16
411065,2014,25,25
411065,2015,24,24
411065,2016,23,23
411065,2017,20,20
411065,2018,30,30
411065,2019,26,26
411070,2012,751,756
411070,2013,0,803
411070,2014,829,833
411070,2015,856,857
411070,2016,850,853
411070,2017,848,850
411070,2018,822,824
411070,2019,799,805
411080,2012,139,140
411080,2013,0,145
411080,2014,130,133
411080,2015,140,144
411080,2016,145,146
411080,2017,143,145
411080,2018,157,160
411080,2019,122,128
411090,2012,47,48
411090,2013,0,53
411090,2014,69,71
411090,2015,72,72
411090,2016,57,57
411090,2017,65,66
411090,2018,57,58
411090,2019,48,48
411095,2012,151,151
411095,2013,0,152
411095,2014,146,146
411095,2015,153,153
411095,2016,142,142
411095,2017,193,194
411095,2018,156,157
411095,2019,164,166
411100,2012,80,80
411100,2013,0,79
411100,2014,71,72
411100,2015,60,60
411100,2016,64,65
411100,2017,66,66
411100,2018,65,65
411100,2019,87,87
411110,2012,67,67
411110,2013,0,70
411110,2014,75,76
411110,2015,54,55
411110,2016,65,66
411110,2017,73,73
411110,2018,83,84
411110,2019,69,69
411120,2012,129,130
411120,2013,0,116
411120,2014,145,146
411120,2015,158,159
411120,2016,151,153
411120,2017,186,189
411120,2018,166,169
411120,2019,176,179
411125,2012,439,449
411125,2013,0,525
411125,2014,530,537
411125,2015,490,500
411125,2016,495,498
411125,2017,516,527
411125,2018,523,527
411125,2019,505,506
411130,2012,56,56
411130,2013,0,57
411130,2014,59,59
411130,2015,42,42
411130,2016,48,48
411130,2017,38,38
411130,2018,55,55
411130,2019,47,47
411140,2012,186,190
411140,2013,0,220
411140,2014,189,190
411140,2015,203,206
411140,2016,185,185
411140,2017,195,196
411140,2018,206,206
411140,2019,157,166
411150,2012,410,412
411150,2013,0,396
411150,2014,417,420
411150,2015,403,404
411150,2016,371,372
411150,2017,389,389
411150,2018,400,401
411150,2019,411,414
411155,2012,117,117
411155,2013,0,107
411155,2014,108,109
411155,2015,116,116
411155,2016,121,122
411155,2017,91,91
411155,2018,90,90
411155,2019,82,82
411160,2012,20,20
411160,2013,0,31
411160,2014,31,31
411160,2015,24,24
411160,2016,32,32
411160,2017,38,38
411160,2018,32,32
411160,2019,36,36
411170,2012,70,72
411170,2013,0,69
411170,2014,46,46
411170,2015,50,50
411170,2016,69,99
411170,2017,13,79
411170,2018,18,67
411170,2019,27,62
411180,2012,538,548
411180,2013,0,579
411180,2014,585,588
411180,2015,561,577
411180,2016,535,539
411180,2017,541,543
411180,2018,599,601
411180,2019,601,606
411190,2012,162,163
411190,2013,0,189
411190,2014,162,164
411190,2015,176,182
411190,2016,167,167
411190,2017,177,177
411190,2018,163,163
411190,2019,164,166
411200,2012,574,582
411200,2013,0,528
411200,2014,605,619
411200,2015,611,622
411200,2016,574,581
411200,2017,547,552
411200,2018,547,553
411200,2019,493,499
411210,2012,232,234
411210,2013,0,266
411210,2014,255,255
411210,2015,278,278
411210,2016,266,266
411210,2017,270,273
411210,2018,259,260
411210,2019,264,265
411220,2012,65,66
411220,2013,0,72
411220,2014,78,79
411220,2015,68,71
411220,2016,84,86
411220,2017,72,72
411220,2018,72,72
411220,2019,47,47
411230,2012,57,57
411230,2013,0,57
411230,2014,61,61
411230,2015,81,81
411230,2016,56,56
411230,2017,58,74
411230,2018,68,77
411230,2019,56,57
411240,2012,75,75
411240,2013,0,82
411240,2014,101,101
411240,2015,87,87
411240,2016,101,102
411240,2017,109,109
411240,2018,96,96
411240,2019,95,96
411250,2012,148,155
411250,2013,0,154
411250,2014,157,161
411250,2015,126,128
411250,2016,140,141
411250,2017,128,131
411250,2018,152,153
411250,2019,140,146
411260,2012,20,20
411260,2013,0,20
411260,2014,19,19
411260,2015,13,13
411260,2016,18,18
411260,2017,14,14
411260,2018,31,31
411260,2019,13,13
411270,2012,152,158
411270,2013,0,167
411270,2014,205,206
411270,2015,179,179
411270,2016,173,174
411270,2017,194,197
411270,2018,170,173
411270,2019,151,152
411275,2012,96,96
411275,2013,0,103
411275,2014,109,109
411275,2015,100,101
411275,2016,100,101
411275,2017,101,101
411275,2018,97,97
411275,2019,97,98
411280,2012,127,129
411280,2013,0,148
411280,2014,183,184
411280,2015,120,189
411280,2016,131,157
411280,2017,163,163
411280,2018,146,147
411280,2019,167,168
411290,2012,36,36
411290,2013,0,25
411290,2014,41,41
411290,2015,41,41
411290,2016,40,42
411290,2017,31,31
411290,2018,50,51
411290,2019,39,39
411295,2012,90,94
411295,2013,0,106
411295,2014,90,91
411295,2015,74,74
411295,2016,99,100
411295,2017,95,96
411295,2018,103,103
411295,2019,102,103
411300,2012,91,91
411300,2013,0,90
411300,2014,92,92
411300,2015,90,91
411300,2016,86,86
411300,2017,90,90
411300,2018,88,88
411300,2019,85,85
411310,2012,45,45
411310,2013,0,54
411310,2014,49,49
411310,2015,57,57
411310,2016,47,47
411310,2017,49,49
411310,2018,50,51
411310,2019,48,50
411320,2012,615,705
411320,2013,0,625
411320,2014,632,637
411320,2015,625,637
411320,2016,579,593
411320,2017,552,565
411320,2018,598,604
411320,2019,573,579
411325,2012,97,98
411325,2013,0,103
411325,2014,87,87
411325,2015,92,92
411325,2016,80,80
411325,2017,94,95
411325,2018,71,71
411325,2019,84,85
411330,2012,489,490
411330,2013,0,490
411330,2014,534,535
411330,2015,566,568
411330,2016,466,467
411330,2017,480,480
411330,2018,533,535
411330,2019,510,512
411340,2012,24,24
411340,2013,0,40
411340,2014,51,52
411340,2015,51,51
411340,2016,37,37
411340,2017,48,48
411340,2018,34,34
411340,2019,46,46
411342,2012,39,39
411342,2013,0,46
411342,2014,46,46
411342,2015,42,43
411342,2016,53,53
411342,2017,51,52
411342,2018,52,53
411342,2019,51,51
411345,2012,63,63
411345,2013,0,77
411345,2014,73,73
411345,2015,67,67
411345,2016,78,78
411345,2017,70,71
411345,2018,75,75
411345,2019,86,87
411350,2012,350,351
411350,2013,0,296
411350,2014,327,329
411350,2015,331,335
411350,2016,263,266
411350,2017,325,325
411350,2018,345,355
411350,2019,301,318
411360,2012,57,58
411360,2013,0,54
411360,2014,57,57
411360,2015,64,65
411360,2016,52,52
411360,2017,59,59
411360,2018,55,55
411360,2019,47,48
411370,2012,7089,7154
411370,2013,0,7195
411370,2014,7214,7258
411370,2015,7329,7365
411370,2016,6978,7012
411370,2017,7095,7116
411370,2018,6953,7002
411370,2019,6841,6907
411373,2012,133,133
411373,2013,0,105
411373,2014,94,94
411373,2015,110,110
411373,2016,105,105
411373,2017,84,84
411373,2018,95,95
411373,2019,94,94
411375,2012,72,73
411375,2013,0,46
411375,2014,58,59
411375,2015,61,61
411375,2016,51,52
411375,2017,56,56
411375,2018,67,67
411375,2019,54,54
411380,2012,49,50
411380,2013,0,57
411380,2014,51,52
411380,2015,52,56
411380,2016,52,52
411380,2017,41,41
411380,2018,48,48
411380,2019,42,43
411390,2012,175,175
411390,2013,0,138
411390,2014,160,163
411390,2015,156,164
411390,2016,155,156
411390,2017,164,169
411390,2018,177,177
411390,2019,161,162
411400,2012,175,175
411400,2013,0,166
411400,2014,186,187
411400,2015,181,181
411400,2016,162,163
411400,2017,202,202
411400,2018,168,169
411400,2019,148,150
411410,2012,238,239
411410,2013,0,283
411410,2014,293,295
411410,2015,303,305
411410,2016,359,361
411410,2017,351,354
411410,2018,370,373
411410,2019,429,433
411420,2012,395,399
411420,2013,0,434
411420,2014,451,455
411420,2015,502,504
411420,2016,463,468
411420,2017,499,508
411420,2018,495,496
411420,2019,520,521
411430,2012,373,381
411430,2013,0,368
411430,2014,396,405
411430,2015,352,359
411430,2016,323,327
411430,2017,398,401
411430,2018,342,343
411430,2019,367,370
411435,2012,27,28
411435,2013,0,27
411435,2014,38,38
411435,2015,38,38
411435,2016,40,42
411435,2017,36,36
411435,2018,19,20
411435,2019,28,29
411440,2012,235,238
411440,2013,0,249
411440,2014,269,270
411440,2015,308,311
411440,2016,252,253
411440,2017,247,248
411440,2018,252,252
411440,2019,272,276
411450,2012,197,209
411450,2013,0,205
411450,2014,190,192
411450,2015,227,230
411450,2016,222,223
411450,2017,192,194
411450,2018,173,177
411450,2019,186,186
411460,2012,561,565
411460,2013,0,640
411460,2014,648,654
411460,2015,656,660
411460,2016,681,683
411460,2017,755,758
411460,2018,756,761
411460,2019,750,753
411470,2012,53,53
411470,2013,0,65
411470,2014,84,86
411470,2015,74,74
411470,2016,51,51
411470,2017,76,76
411470,2018,70,70
411470,2019,73,73
411480,2012,446,447
411480,2013,0,474
411480,2014,453,454
411480,2015,495,498
411480,2016,541,543
411480,2017,492,493
411480,2018,486,487
411480,2019,554,555
411490,2012,105,106
411490,2013,0,119
411490,2014,128,128
411490,2015,136,137
411490,2016,123,124
411490,2017,115,115
411490,2018,119,119
411490,2019,150,150
411500,2012,107,109
411500,2013,0,101
411500,2014,121,125
411500,2015,98,99
411500,2016,90,92
411500,2017,77,85
411500,2018,84,85
411500,2019,112,114
411510,2012,150,150
411510,2013,0,143
411510,2014,158,159
411510,2015,181,183
411510,2016,133,134
411510,2017,146,147
411510,2018,148,149
411510,2019,148,148
411520,2012,4752,4782
411520,2013,0,4925
411520,2014,4904,4922
411520,2015,5065,5087
411520,2016,4776,4794
411520,2017,5140,5157
411520,2018,4959,4985
411520,2019,5090,5120
411530,2012,57,57
411530,2013,0,80
411530,2014,90,90
411530,2015,90,90
411530,2016,77,77
411530,2017,89,89
411530,2018,89,89
411530,2019,86,88
411535,2012,59,59
411535,2013,0,66
411535,2014,61,61
411535,2015,68,70
411535,2016,87,90
411535,2017,82,82
411535,2018,83,83
411535,2019,91,91
411540,2012,157,159
411540,2013,0,165
411540,2014,174,175
411540,2015,212,212
411540,2016,195,196
411540,2017,210,211
411540,2018,191,194
411540,2019,190,191
411545,2012,69,69
411545,2013,0,76
411545,2014,72,72
411545,2015,57,57
411545,2016,49,49
411545,2017,72,72
411545,2018,65,65
411545,2019,68,68
411550,2012,57,57
411550,2013,0,56
411550,2014,66,66
411550,2015,59,60
411550,2016,54,54
411550,2017,59,59
411550,2018,51,51
411550,2019,56,56
411560,2012,250,251
411560,2013,0,244
411560,2014,251,252
411560,2015,250,254
411560,2016,247,249
411560,2017,277,280
411560,2018,253,254
411560,2019,262,262
411570,2012,337,489
411570,2013,0,489
411570,2014,461,470
411570,2015,218,507
411570,2016,460,474
411570,2017,463,483
411570,2018,510,524
411570,2019,505,523
411573,2012,40,40
411573,2013,0,32
411573,2014,33,36
411573,2015,39,39
411573,2016,38,38
411573,2017,37,37
411573,2018,50,53
411573,2019,49,50
411575,2012,162,163
411575,2013,0,146
411575,2014,181,181
411575,2015,156,156
411575,2016,153,154
411575,2017,155,155
411575,2018,165,165
411575,2019,164,167
411580,2012,595,596
411580,2013,0,675
411580,2014,685,687
411580,2015,724,726
411580,2016,678,680
411580,2017,764,768
411580,2018,736,741
411580,2019,820,823
411585,2012,59,59
411585,2013,0,52
411585,2014,63,64
411585,2015,62,63
411585,2016,78,78
411585,2017,77,77
411585,2018,63,63
411585,2019,74,74
411590,2012,37,37
411590,2013,0,25
411590,2014,26,26
411590,2015,28,28
411590,2016,25,25
411590,2017,40,40
411590,2018,30,30
411590,2019,31,31
411600,2012,27,27
411600,2013,0,14
411600,2014,25,25
411600,2015,31,31
411600,2016,25,27
411600,2017,16,16
411600,2018,24,24
411600,2019,22,22
411605,2012,130,131
411605,2013,0,134
411605,2014,140,141
411605,2015,137,137
411605,2016,129,129
411605,2017,135,135
411605,2018,131,132
411605,2019,151,152
411610,2012,146,147
411610,2013,0,160
411610,2014,134,135
411610,2015,176,177
411610,2016,135,137
411610,2017,156,158
411610,2018,145,147
411610,2019,133,136
411620,2012,243,245
411620,2013,0,245
411620,2014,232,241
411620,2015,221,226
411620,2016,228,233
411620,2017,226,231
411620,2018,229,235
411620,2019,219,243
411630,2012,38,38
411630,2013,0,42
411630,2014,66,66
411630,2015,51,51
411630,2016,48,48
411630,2017,49,52
411630,2018,61,61
411630,2019,42,42
411640,2012,53,53
411640,2013,0,58
411640,2014,46,46
411640,2015,58,59
411640,2016,61,61
411640,2017,53,53
411640,2018,50,50
411640,2019,36,36
411650,2012,19,19
411650,2013,0,21
411650,2014,21,21
411650,2015,29,30
411650,2016,25,25
411650,2017,21,21
411650,2018,18,18
411650,2019,24,24
411660,2012,53,53
411660,2013,0,40
411660,2014,44,44
411660,2015,47,49
411660,2016,33,33
411660,2017,40,40
411660,2018,31,31
411660,2019,49,49
411670,2012,142,144
411670,2013,0,130
411670,2014,165,166
411670,2015,136,137
411670,2016,131,131
411670,2017,142,142
411670,2018,164,164
411670,2019,140,140
411680,2012,94,95
411680,2013,0,82
411680,2014,79,79
411680,2015,97,97
411680,2016,94,94
411680,2017,98,99
411680,2018,82,83
411680,2019,81,81
411690,2012,326,327
411690,2013,0,316
