CODMUNRES,ano_nasc,Qtd_Termo_Precoce,Qtd_Total
351080,2017,94,316
351080,2018,97,312
351080,2019,97,296
351090,2012,8,27
351090,2013,6,19
351090,2014,6,23
351090,2015,4,24
351090,2016,4,26
351090,2017,5,29
351090,2018,10,24
351090,2019,8,21
351100,2012,74,245
351100,2013,81,276
351100,2014,81,267
351100,2015,66,239
351100,2016,82,257
351100,2017,70,246
351100,2018,75,223
351100,2019,85,257
351110,2012,433,1494
351110,2013,597,1351
351110,2014,588,1440
351110,2015,554,1417
351110,2016,491,1353
351110,2017,469,1352
351110,2018,477,1347
351110,2019,462,1329
351120,2012,37,94
351120,2013,45,89
351120,2014,50,95
351120,2015,47,95
351120,2016,35,90
351120,2017,38,93
351120,2018,26,75
351120,2019,28,64
351130,2012,26,82
351130,2013,45,82
351130,2014,45,82
351130,2015,57,115
351130,2016,52,99
351130,2017,37,102
351130,2018,42,115
351130,2019,36,118
351140,2012,58,248
351140,2013,56,240
351140,2014,60,233
351140,2015,59,261
351140,2016,70,256
351140,2017,66,244
351140,2018,57,263
351140,2019,81,267
351150,2012,158,526
351150,2013,194,514
351150,2014,235,553
351150,2015,218,560
351150,2016,225,545
351150,2017,210,503
351150,2018,204,506
351150,2019,230,508
351160,2012,54,222
351160,2013,78,228
351160,2014,63,250
351160,2015,80,243
351160,2016,83,252
351160,2017,104,282
351160,2018,75,247
351160,2019,66,233
351170,2012,54,197
351170,2013,57,194
351170,2014,75,208
351170,2015,81,228
351170,2016,63,196
351170,2017,66,206
351170,2018,60,225
351170,2019,71,175
351190,2012,41,127
351190,2013,41,115
351190,2014,45,107
351190,2015,57,117
351190,2016,40,90
351190,2017,48,107
351190,2018,51,116
351190,2019,43,98
351200,2012,39,236
351200,2013,80,242
351200,2014,75,245
351200,2015,77,261
351200,2016,94,224
351200,2017,96,247
351200,2018,82,229
351200,2019,30,201
351210,2012,25,91
351210,2013,45,112
351210,2014,45,115
351210,2015,43,106
351210,2016,28,93
351210,2017,33,85
351210,2018,35,102
351210,2019,27,90
351220,2012,115,384
351220,2013,140,408
351220,2014,124,404
351220,2015,151,398
351220,2016,113,397
351220,2017,144,410
351220,2018,178,486
351220,2019,151,447
351230,2012,73,215
351230,2013,56,212
351230,2014,68,219
351230,2015,72,207
351230,2016,72,203
351230,2017,68,208
351230,2018,69,216
351230,2019,67,209
351240,2012,90,273
351240,2013,96,306
351240,2014,84,299
351240,2015,72,293
351240,2016,99,317
351240,2017,89,282
351240,2018,89,288
351240,2019,73,290
351250,2012,34,69
351250,2013,31,78
351250,2014,30,66
351250,2015,34,65
351250,2016,28,71
351250,2017,25,72
351250,2018,19,58
351250,2019,28,54
351260,2012,13,57
351260,2013,16,46
351260,2014,12,48
351260,2015,15,49
351260,2016,14,54
351260,2017,17,51
351260,2018,11,41
351260,2019,15,52
351270,2012,12,51
351270,2013,14,67
351270,2014,20,53
351270,2015,19,52
351270,2016,15,47
351270,2017,24,54
351270,2018,17,45
351270,2019,21,58
351280,2012,289,829
351280,2013,306,888
351280,2014,265,832
351280,2015,242,774
351280,2016,220,686
351280,2017,256,739
351280,2018,263,756
351280,2019,221,653
351290,2012,20,74
351290,2013,37,69
351290,2014,44,75
351290,2015,47,88
351290,2016,16,60
351290,2017,28,68
351290,2018,34,92
351290,2019,31,94
351300,2012,1342,3934
351300,2013,1418,4069
351300,2014,1389,4259
351300,2015,639,4450
351300,2016,1381,4260
351300,2017,1301,4311
351300,2018,1336,4214
351300,2019,1269,4189
351310,2012,150,415
351310,2013,141,433
351310,2014,104,409
351310,2015,113,449
351310,2016,97,416
351310,2017,112,402
351310,2018,104,414
351310,2019,114,400
351320,2012,14,90
351320,2013,32,122
351320,2014,27,101
351320,2015,38,119
351320,2016,29,105
351320,2017,44,121
351320,2018,39,104
351320,2019,43,115
351330,2012,1,23
351330,2013,9,23
351330,2014,7,15
351330,2015,8,23
351330,2016,13,26
351330,2017,12,28
351330,2018,10,26
351330,2019,7,14
351340,2012,306,1093
351340,2013,361,1018
351340,2014,402,1072
351340,2015,333,1040
351340,2016,364,946
351340,2017,316,925
351340,2018,266,924
351340,2019,262,885
351350,2012,616,1985
351350,2013,605,1890
351350,2014,617,1897
351350,2015,600,1914
351350,2016,510,1681
351350,2017,424,1620
351350,2018,456,1624
351350,2019,416,1489
351360,2012,97,265
351360,2013,101,231
351360,2014,104,227
351360,2015,86,221
351360,2016,95,227
351360,2017,115,241
351360,2018,120,249
351360,2019,136,262
351370,2012,135,393
351370,2013,155,405
351370,2014,143,368
351370,2015,136,381
351370,2016,119,333
351370,2017,128,359
351370,2018,106,366
351370,2019,118,341
351380,2012,2125,6455
351380,2013,2107,6321
351380,2014,2118,6392
351380,2015,1886,6292
351380,2016,1911,6040
351380,2017,1793,5880
351380,2018,1739,5584
351380,2019,1671,5412
351385,2012,2,13
351385,2013,12,36
351385,2014,3,16
351385,2015,4,13
351385,2016,7,18
351385,2017,4,13
351385,2018,2,13
351385,2019,3,15
351390,2012,29,141
351390,2013,66,144
351390,2014,49,121
351390,2015,36,127
351390,2016,39,127
351390,2017,40,116
351390,2018,57,129
351390,2019,43,139
351400,2012,49,111
351400,2013,61,123
351400,2014,66,128
351400,2015,50,121
351400,2016,41,97
351400,2017,64,120
351400,2018,54,99
351400,2019,31,99
351410,2012,100,370
351410,2013,120,344
351410,2014,115,368
351410,2015,90,350
351410,2016,121,354
351410,2017,115,334
351410,2018,121,331
351410,2019,112,303
351420,2012,0,14
351420,2013,4,20
351420,2014,10,26
351420,2015,6,19
351420,2016,3,16
351420,2017,10,25
351420,2018,9,19
351420,2019,12,22
351430,2012,32,91
351430,2013,41,82
351430,2014,23,75
351430,2015,36,100
351430,2016,51,102
351430,2017,36,96
351430,2018,39,85
351430,2019,33,90
351440,2012,163,495
351440,2013,150,464
351440,2014,165,491
351440,2015,163,484
351440,2016,187,517
351440,2017,168,491
351440,2018,249,497
351440,2019,282,496
351450,2012,49,149
351450,2013,63,142
351450,2014,46,138
351450,2015,56,138
351450,2016,48,122
351450,2017,52,147
351450,2018,52,135
351450,2019,51,150
351460,2012,41,99
351460,2013,34,95
351460,2014,42,100
351460,2015,42,119
351460,2016,27,103
351460,2017,35,99
351460,2018,38,128
351460,2019,34,108
351470,2012,0,84
351470,2013,23,59
351470,2014,25,67
351470,2015,26,82
351470,2016,35,88
351470,2017,32,81
351470,2018,31,89
351470,2019,22,81
351480,2012,9,211
351480,2013,51,229
351480,2014,40,211
351480,2015,53,232
351480,2016,46,213
351480,2017,48,206
351480,2018,60,238
351480,2019,43,183
351490,2012,86,248
351490,2013,62,180
351490,2014,56,208
351490,2015,74,230
351490,2016,62,200
351490,2017,57,208
351490,2018,66,214
351490,2019,68,204
351492,2012,14,35
351492,2013,15,41
351492,2014,19,44
351492,2015,16,43
351492,2016,16,38
351492,2017,14,28
351492,2018,18,34
351492,2019,13,35
351495,2012,6,20
351495,2013,14,23
351495,2014,13,20
351495,2015,8,18
351495,2016,7,23
351495,2017,6,18
351495,2018,11,24
351495,2019,9,23
351500,2012,1322,4568
351500,2013,1370,4580
351500,2014,1365,4575
351500,2015,1366,4554
351500,2016,1221,4240
351500,2017,1207,4295
351500,2018,1182,4223
351500,2019,1204,4024
351510,2012,257,965
351510,2013,263,975
351510,2014,255,927
351510,2015,266,1005
351510,2016,249,972
351510,2017,261,1008
351510,2018,264,958
351510,2019,232,857
351512,2012,2,30
351512,2013,10,27
351512,2014,9,27
351512,2015,12,40
351512,2016,5,21
351512,2017,12,32
351512,2018,14,35
351512,2019,17,33
351515,2012,78,243
351515,2013,68,253
351515,2014,58,249
351515,2015,80,286
351515,2016,69,254
351515,2017,70,272
351515,2018,75,291
351515,2019,88,261
351518,2012,129,467
351518,2013,217,496
351518,2014,188,487
351518,2015,178,452
351518,2016,176,422
351518,2017,188,478
351518,2018,193,476
351518,2019,170,441
351519,2012,12,69
351519,2013,13,53
351519,2014,19,56
351519,2015,23,66
351519,2016,18,53
351519,2017,10,55
351519,2018,18,59
351519,2019,25,76
351520,2012,10,84
351520,2013,42,88
351520,2014,43,110
351520,2015,32,93
351520,2016,32,79
351520,2017,31,109
351520,2018,27,83
351520,2019,34,95
351530,2012,10,35
351530,2013,14,42
351530,2014,10,28
351530,2015,13,50
351530,2016,13,33
351530,2017,12,39
351530,2018,15,32
351530,2019,19,42
351535,2012,39,120
351535,2013,44,130
351535,2014,39,102
351535,2015,43,120
351535,2016,37,105
351535,2017,40,110
351535,2018,41,111
351535,2019,39,102
351540,2012,51,186
351540,2013,71,190
351540,2014,78,210
351540,2015,77,225
351540,2016,62,200
351540,2017,48,178
351540,2018,66,210
351540,2019,83,226
351550,2012,21,754
351550,2013,328,773
351550,2014,344,800
351550,2015,407,865
351550,2016,300,713
351550,2017,310,793
351550,2018,340,800
351550,2019,322,754
351560,2012,16,65
351560,2013,24,43
351560,2014,15,53
351560,2015,26,54
351560,2016,15,53
351560,2017,29,67
351560,2018,31,56
351560,2019,21,48
351565,2012,1,15
351565,2013,3,20
351565,2014,8,18
351565,2015,6,14
351565,2016,11,20
351565,2017,6,18
351565,2018,2,23
351565,2019,5,15
351570,2012,827,2918
351570,2013,899,2885
351570,2014,891,2772
351570,2015,974,3197
351570,2016,855,2971
351570,2017,794,2900
351570,2018,805,2846
351570,2019,823,2777
351580,2012,3,15
351580,2013,3,17
351580,2014,5,22
351580,2015,6,13
351580,2016,7,20
351580,2017,7,21
351580,2018,3,12
351580,2019,6,15
351590,2012,9,19
351590,2013,16,28
351590,2014,9,24
351590,2015,9,33
351590,2016,8,18
351590,2017,10,26
351590,2018,9,27
351590,2019,5,14
351600,2012,2,131
351600,2013,23,110
351600,2014,28,119
351600,2015,48,125
351600,2016,37,102
351600,2017,57,130
351600,2018,36,95
351600,2019,47,112
351610,2012,4,37
351610,2013,14,39
351610,2014,18,40
351610,2015,14,40
351610,2016,6,34
351610,2017,12,33
351610,2018,10,21
351610,2019,14,31
351620,2012,1209,4468
351620,2013,1458,4635
351620,2014,1592,4830
351620,2015,1762,4911
351620,2016,1788,4954
351620,2017,1774,5002
351620,2018,1797,4976
351620,2019,1621,4657
351630,2012,713,2833
351630,2013,819,2948
351630,2014,899,3067
351630,2015,879,3114
351630,2016,840,2922
351630,2017,787,2928
351630,2018,795,2880
351630,2019,780,2838
351640,2012,552,2132
351640,2013,695,2066
351640,2014,749,2243
351640,2015,757,2368
351640,2016,724,2239
351640,2017,674,2318
351640,2018,649,2204
351640,2019,591,2160
351650,2012,13,36
351650,2013,29,43
351650,2014,18,33
351650,2015,23,32
351650,2016,17,28
351650,2017,12,25
351650,2018,19,38
351650,2019,12,22
351660,2012,1,77
351660,2013,29,72
351660,2014,26,72
351660,2015,23,67
351660,2016,21,65
351660,2017,31,78
351660,2018,35,79
351660,2019,29,64
351670,2012,0,538
351670,2013,134,538
351670,2014,191,545
351670,2015,244,553
351670,2016,227,509
351670,2017,238,530
351670,2018,217,528
351670,2019,215,516
351680,2012,21,54
351680,2013,19,49
351680,2014,24,44
351680,2015,16,44
351680,2016,22,49
351680,2017,16,49
351680,2018,13,35
351680,2019,5,29
351685,2012,23,58
351685,2013,34,66
351685,2014,28,60
351685,2015,29,67
351685,2016,24,55
351685,2017,26,69
351685,2018,14,61
351685,2019,29,78
351690,2012,34,108
351690,2013,56,124
351690,2014,55,134
351690,2015,30,102
351690,2016,44,113
351690,2017,55,122
351690,2018,50,121
351690,2019,34,93
351700,2012,39,106
351700,2013,39,113
351700,2014,39,117
351700,2015,50,123
351700,2016,32,104
351700,2017,30,100
351700,2018,36,92
351700,2019,30,91
351710,2012,21,54
351710,2013,23,61
351710,2014,24,65
351710,2015,25,63
351710,2016,16,37
351710,2017,25,58
351710,2018,18,53
351710,2019,21,51
351720,2012,50,164
351720,2013,38,127
351720,2014,48,156
351720,2015,41,135
351720,2016,49,160
351720,2017,47,152
351720,2018,38,140
351720,2019,51,142
351730,2012,13,106
351730,2013,34,78
351730,2014,30,69
351730,2015,28,69
351730,2016,33,80
351730,2017,41,89
351730,2018,14,50
351730,2019,31,72
351740,2012,108,477
351740,2013,222,474
351740,2014,293,480
351740,2015,293,442
351740,2016,278,441
351740,2017,298,479
351740,2018,243,457
351740,2019,359,487
351750,2012,91,212
351750,2013,115,201
351750,2014,101,232
351750,2015,126,246
351750,2016,111,256
351750,2017,97,240
351750,2018,64,254
351750,2019,86,238
351760,2012,50,248
351760,2013,88,254
351760,2014,88,244
351760,2015,63,258
351760,2016,67,222
351760,2017,84,272
351760,2018,91,259
351760,2019,94,248
351770,2012,26,239
351770,2013,75,222
351770,2014,95,251
351770,2015,84,267
351770,2016,71,188
351770,2017,95,240
351770,2018,91,235
351770,2019,112,219
351780,2012,23,81
351780,2013,19,78
351780,2014,16,71
351780,2015,24,77
351780,2016,22,82
351780,2017,15,71
351780,2018,26,77
351780,2019,25,75
351790,2012,35,120
351790,2013,37,127
351790,2014,64,114
351790,2015,60,113
351790,2016,38,95
351790,2017,59,123
351790,2018,53,111
351790,2019,54,114
351800,2012,0,16
351800,2013,10,18
351800,2014,8,23
351800,2015,12,20
351800,2016,9,17
351800,2017,5,11
351800,2018,10,25
351800,2019,14,24
351810,2012,9,92
351810,2013,18,72
351810,2014,25,68
351810,2015,18,74
351810,2016,21,77
351810,2017,30,86
351810,2018,28,80
351810,2019,20,63
351820,2012,158,399
351820,2013,181,390
351820,2014,181,381
351820,2015,194,425
351820,2016,173,377
351820,2017,150,370
351820,2018,163,339
351820,2019,175,357
351830,2012,72,406
351830,2013,133,411
351830,2014,155,426
351830,2015,210,429
351830,2016,173,415
351830,2017,174,406
351830,2018,191,419
351830,2019,190,412
351840,2012,432,1428
351840,2013,580,1410
351840,2014,619,1530
351840,2015,514,1461
351840,2016,494,1386
351840,2017,513,1523
351840,2018,546,1481
351840,2019,579,1567
351850,2012,39,138
351850,2013,61,155
351850,2014,62,164
351850,2015,45,123
351850,2016,38,157
351850,2017,38,152
351850,2018,47,179
351850,2019,51,158
351860,2012,206,560
351860,2013,232,583
351860,2014,188,530
351860,2015,162,486
351860,2016,194,498
351860,2017,171,502
351860,2018,193,528
351860,2019,157,480
351870,2012,1645,4937
351870,2013,1397,4637
351870,2014,1357,4674
351870,2015,1341,4752
351870,2016,1260,4444
351870,2017,1221,4429
351870,2018,1215,4497
351870,2019,1144,4139
351880,2012,7667,21455
351880,2013,7463,21325
351880,2014,7665,21775
351880,2015,7475,22315
351880,2016,6843,20969
351880,2017,6423,21219
351880,2018,6389,21112
351880,2019,6181,20479
351885,2012,35,106
351885,2013,29,79
351885,2014,39,114
351885,2015,33,108
351885,2016,28,88
351885,2017,30,110
351885,2018,25,88
351885,2019,38,104
351890,2012,33,66
351890,2013,34,63
351890,2014,24,59
351890,2015,35,64
351890,2016,30,62
351890,2017,20,53
351890,2018,22,51
351890,2019,18,49
351900,2012,0,116
351900,2013,31,96
351900,2014,39,102
351900,2015,39,108
351900,2016,36,103
351900,2017,29,104
351900,2018,15,90
351900,2019,30,116
351905,2012,56,186
351905,2013,54,160
351905,2014,77,193
351905,2015,75,226
351905,2016,57,214
351905,2017,67,222
351905,2018,65,206
351905,2019,46,185
351907,2012,983,2954
351907,2013,1028,2987
351907,2014,923,3025
351907,2015,680,3170
351907,2016,703,3065
351907,2017,707,3094
351907,2018,763,3054
351907,2019,675,2954
351910,2012,8,106
351910,2013,12,127
351910,2014,33,155
351910,2015,56,166
351910,2016,44,124
351910,2017,56,131
351910,2018,81,138
351910,2019,85,154
351920,2012,0,70
351920,2013,29,75
351920,2014,26,66
351920,2015,19,59
351920,2016,18,49
351920,2017,15,56
351920,2018,17,68
351920,2019,17,63
351925,2012,12,56
351925,2013,11,82
351925,2014,21,78
351925,2015,12,74
351925,2016,17,99
351925,2017,19,70
351925,2018,23,68
351925,2019,22,77
351930,2012,321,518
351930,2013,305,498
351930,2014,280,525
351930,2015,242,481
351930,2016,210,479
351930,2017,184,502
351930,2018,173,524
351930,2019,160,514
351940,2012,36,108
351940,2013,58,132
351940,2014,77,174
351940,2015,48,132
351940,2016,69,146
351940,2017,52,146
351940,2018,45,128
351940,2019,41,141
351950,2012,7,94
351950,2013,42,91
351950,2014,17,72
351950,2015,17,74
351950,2016,30,72
351950,2017,16,67
351950,2018,20,76
351950,2019,28,60
351960,2012,264,709
351960,2013,247,693
351960,2014,307,739
351960,2015,325,790
351960,2016,278,708
351960,2017,307,742
351960,2018,319,784
351960,2019,332,757
351970,2012,260,1034
351970,2013,325,1074
351970,2014,334,1086
351970,2015,308,1106
351970,2016,315,1145
351970,2017,378,1177
351970,2018,328,1045
351970,2019,318,1050
351980,2012,38,91
351980,2013,52,104
351980,2014,45,97
351980,2015,52,113
351980,2016,36,89
351980,2017,39,110
351980,2018,35,100
351980,2019,30,89
351990,2012,31,93
351990,2013,50,99
351990,2014,47,92
351990,2015,41,114
351990,2016,32,93
351990,2017,57,103
351990,2018,66,109
351990,2019,43,77
352000,2012,82,298
352000,2013,109,279
352000,2014,118,291
352000,2015,100,271
352000,2016,106,278
352000,2017,87,289
352000,2018,113,297
352000,2019,108,279
352010,2012,74,310
352010,2013,110,297
352010,2014,138,319
352010,2015,118,329
352010,2016,140,298
352010,2017,140,346
352010,2018,182,316
352010,2019,161,294
352020,2012,35,123
352020,2013,45,141
352020,2014,35,128
352020,2015,44,130
352020,2016,34,122
352020,2017,34,118
352020,2018,52,146
352020,2019,49,139
352030,2012,14,393
352030,2013,76,338
352030,2014,71,313
352030,2015,95,394
352030,2016,94,367
352030,2017,107,366
352030,2018,110,373
352030,2019,94,330
352040,2012,49,461
352040,2013,110,448
352040,2014,102,449
352040,2015,110,470
352040,2016,141,488
352040,2017,134,530
352040,2018,125,508
352040,2019,136,541
352042,2012,7,112
352042,2013,29,116
352042,2014,35,136
352042,2015,31,156
352042,2016,39,151
352042,2017,39,159
352042,2018,50,174
352042,2019,44,150
352044,2012,89,297
352044,2013,96,280
352044,2014,101,287
352044,2015,82,275
352044,2016,106,285
352044,2017,90,289
352044,2018,87,261
352044,2019,104,255
352050,2012,1322,2995
352050,2013,1200,2975
352050,2014,1150,3118
352050,2015,1140,3121
352050,2016,1144,3068
352050,2017,1188,3195
352050,2018,1140,3357
352050,2019,1094,3227
352060,2012,16,65
352060,2013,25,63
352060,2014,20,69
352060,2015,26,63
352060,2016,23,50
352060,2017,17,55
352060,2018,27,70
352060,2019,21,56
352070,2012,1,40
352070,2013,10,35
352070,2014,21,44
352070,2015,20,49
352070,2016,12,33
352070,2017,18,37
352070,2018,19,41
352070,2019,17,34
352080,2012,0,34
352080,2013,17,43
352080,2014,16,37
352080,2015,16,36
352080,2016,13,37
352080,2017,12,34
352080,2018,10,43
352080,2019,9,25
352090,2012,2,200
352090,2013,12,163
352090,2014,20,179
352090,2015,35,148
352090,2016,54,169
352090,2017,55,191
352090,2018,75,190
352090,2019,61,187
352100,2012,104,361
352100,2013,94,345
352100,2014,118,359
352100,2015,125,416
352100,2016,101,333
352100,2017,113,348
352100,2018,102,322
352100,2019,128,367
352110,2012,37,122
352110,2013,32,100
352110,2014,45,114
352110,2015,34,99
352110,2016,27,87
352110,2017,30,104
352110,2018,27,88
352110,2019,30,81
352115,2012,26,73
352115,2013,23,56
352115,2014,19,50
352115,2015,30,70
352115,2016,34,68
352115,2017,23,59
352115,2018,32,87
352115,2019,37,83
352120,2012,2,44
352120,2013,7,62
352120,2014,12,73
352120,2015,14,53
352120,2016,12,57
352120,2017,14,67
352120,2018,14,49
352120,2019,8,45
352130,2012,33,203
352130,2013,85,183
352130,2014,82,177
352130,2015,87,193
352130,2016,73,165
352130,2017,87,190
352130,2018,67,176
352130,2019,84,169
352140,2012,73,215
352140,2013,73,227
352140,2014,102,281
352140,2015,99,247
352140,2016,97,272
352140,2017,71,232
