CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total,Ratio
431410,2012,406.0,2846,0.1426563598032326
431410,2013,375.0,2786,0.13460157932519742
431410,2014,399.0,2919,0.1366906474820144
431410,2015,469.0,2925,0.16034188034188035
431410,2016,502.0,2876,0.17454798331015298
431410,2017,515.0,2883,0.1786333680194242
431410,2018,588.0,2887,0.20367163145133357
431410,2019,582.0,2825,0.20601769911504425
431410,2020,569.0,2779,0.2047499100395826
431413,2012,2.0,16,0.125
431413,2013,3.0,17,0.17647058823529413
431413,2014,2.0,14,0.14285714285714285
431413,2015,3.0,16,0.1875
431413,2016,1.0,18,0.05555555555555555
431413,2017,5.0,22,0.22727272727272727
431413,2018,4.0,15,0.26666666666666666
431413,2019,7.0,27,0.25925925925925924
431413,2020,1.0,16,0.0625
431415,2012,11.0,83,0.13253012048192772
431415,2013,20.0,88,0.22727272727272727
431415,2014,15.0,81,0.18518518518518517
431415,2015,18.0,93,0.1935483870967742
431415,2016,12.0,71,0.16901408450704225
431415,2017,9.0,65,0.13846153846153847
431415,2018,21.0,94,0.22340425531914893
431415,2019,14.0,82,0.17073170731707318
431415,2020,10.0,82,0.12195121951219512
431417,2012,1.0,15,0.06666666666666667
431417,2013,7.0,26,0.2692307692307692
431417,2014,1.0,10,0.1
431417,2015,2.0,25,0.08
431417,2016,2.0,28,0.07142857142857142
431417,2017,3.0,19,0.15789473684210525
431417,2018,3.0,22,0.13636363636363635
431417,2019,2.0,20,0.1
431417,2020,3.0,18,0.16666666666666666
431420,2012,13.0,83,0.1566265060240964
431420,2013,23.0,102,0.22549019607843138
431420,2014,12.0,95,0.12631578947368421
431420,2015,12.0,91,0.13186813186813187
431420,2016,20.0,95,0.21052631578947367
431420,2017,11.0,89,0.12359550561797752
431420,2018,16.0,72,0.2222222222222222
431420,2019,9.0,77,0.11688311688311688
431420,2020,14.0,79,0.17721518987341772
431430,2012,6.0,41,0.14634146341463414
431430,2013,4.0,50,0.08
431430,2014,6.0,30,0.2
431430,2015,2.0,36,0.05555555555555555
431430,2016,4.0,29,0.13793103448275862
431430,2017,4.0,34,0.11764705882352941
431430,2018,3.0,43,0.06976744186046512
431430,2019,11.0,46,0.2391304347826087
431430,2020,10.0,45,0.2222222222222222
431440,2012,583.0,4268,0.13659793814432988
431440,2013,630.0,4347,0.14492753623188406
431440,2014,595.0,4353,0.13668734206294508
431440,2015,668.0,4428,0.15085817524841916
431440,2016,682.0,4259,0.1601314862643813
431440,2017,803.0,4308,0.18639740018570103
431440,2018,793.0,4229,0.18751477890754314
431440,2019,774.0,3986,0.19417962870045158
431440,2020,755.0,3748,0.20144076840981856
431442,2012,9.0,54,0.16666666666666666
431442,2013,10.0,42,0.23809523809523808
431442,2014,14.0,56,0.25
431442,2015,11.0,48,0.22916666666666666
431442,2016,13.0,48,0.2708333333333333
431442,2017,11.0,54,0.2037037037037037
431442,2018,11.0,54,0.2037037037037037
431442,2019,19.0,61,0.3114754098360656
431442,2020,11.0,39,0.28205128205128205
431445,2012,5.0,28,0.17857142857142858
431445,2013,5.0,38,0.13157894736842105
431445,2014,5.0,28,0.17857142857142858
431445,2015,6.0,35,0.17142857142857143
431445,2016,1.0,11,0.09090909090909091
431445,2017,6.0,39,0.15384615384615385
431445,2018,10.0,36,0.2777777777777778
431445,2019,4.0,31,0.12903225806451613
431445,2020,10.0,45,0.2222222222222222
431446,2012,2.0,21,0.09523809523809523
431446,2013,2.0,25,0.08
431446,2014,4.0,24,0.16666666666666666
431446,2015,2.0,23,0.08695652173913043
431446,2016,4.0,18,0.2222222222222222
431446,2017,4.0,17,0.23529411764705882
431446,2018,3.0,21,0.14285714285714285
431446,2019,4.0,22,0.18181818181818182
431446,2020,3.0,20,0.15
431447,2012,9.0,38,0.23684210526315788
431447,2013,3.0,39,0.07692307692307693
431447,2014,4.0,41,0.0975609756097561
431447,2015,8.0,42,0.19047619047619047
431447,2016,8.0,47,0.1702127659574468
431447,2017,8.0,47,0.1702127659574468
431447,2018,6.0,33,0.18181818181818182
431447,2019,4.0,32,0.125
431447,2020,3.0,21,0.14285714285714285
431449,2012,4.0,49,0.08163265306122448
431449,2013,6.0,40,0.15
431449,2014,7.0,44,0.1590909090909091
431449,2015,8.0,43,0.18604651162790697
431449,2016,7.0,52,0.1346153846153846
431449,2017,11.0,52,0.21153846153846154
431449,2018,10.0,42,0.23809523809523808
431449,2019,9.0,44,0.20454545454545456
431449,2020,6.0,51,0.11764705882352941
431450,2012,18.0,121,0.1487603305785124
431450,2013,12.0,106,0.11320754716981132
431450,2014,16.0,109,0.14678899082568808
431450,2015,10.0,107,0.09345794392523364
431450,2016,19.0,113,0.168141592920354
431450,2017,24.0,123,0.1951219512195122
431450,2018,15.0,101,0.1485148514851485
431450,2019,23.0,100,0.23
431450,2020,19.0,82,0.23170731707317074
431454,2013,7.0,23,0.30434782608695654
431454,2014,1.0,23,0.043478260869565216
431454,2015,8.0,19,0.42105263157894735
431454,2016,8.0,25,0.32
431454,2017,7.0,29,0.2413793103448276
431454,2018,3.0,19,0.15789473684210525
431454,2019,5.0,29,0.1724137931034483
431454,2020,9.0,34,0.2647058823529412
431455,2012,0.0,16,0.0
431455,2013,3.0,19,0.15789473684210525
431455,2014,4.0,22,0.18181818181818182
431455,2015,1.0,17,0.058823529411764705
431455,2016,3.0,17,0.17647058823529413
431455,2017,5.0,16,0.3125
431455,2018,3.0,20,0.15
431455,2019,2.0,15,0.13333333333333333
431455,2020,4.0,13,0.3076923076923077
431460,2012,30.0,177,0.1694915254237288
431460,2013,37.0,195,0.18974358974358974
431460,2014,31.0,184,0.16847826086956522
431460,2015,25.0,178,0.1404494382022472
431460,2016,22.0,181,0.12154696132596685
431460,2017,35.0,202,0.17326732673267325
431460,2018,31.0,175,0.17714285714285713
431460,2019,32.0,150,0.21333333333333335
431460,2020,32.0,146,0.2191780821917808
431470,2012,21.0,127,0.16535433070866143
431470,2013,11.0,121,0.09090909090909091
431470,2014,15.0,130,0.11538461538461539
431470,2015,11.0,127,0.08661417322834646
431470,2016,16.0,122,0.13114754098360656
431470,2017,16.0,148,0.10810810810810811
431470,2018,21.0,145,0.14482758620689656
431470,2019,18.0,105,0.17142857142857143
431470,2020,20.0,128,0.15625
431475,2012,0.0,15,0.0
431475,2013,3.0,13,0.23076923076923078
431475,2014,3.0,22,0.13636363636363635
431475,2015,2.0,20,0.1
431475,2016,4.0,22,0.18181818181818182
431475,2017,6.0,14,0.42857142857142855
431475,2018,5.0,31,0.16129032258064516
431475,2019,3.0,26,0.11538461538461539
431475,2020,3.0,20,0.15
431477,2012,6.0,42,0.14285714285714285
431477,2013,10.0,39,0.2564102564102564
431477,2014,2.0,35,0.05714285714285714
431477,2015,6.0,49,0.12244897959183673
431477,2016,5.0,43,0.11627906976744186
431477,2017,12.0,40,0.3
431477,2018,7.0,45,0.15555555555555556
431477,2019,4.0,46,0.08695652173913043
431477,2020,3.0,26,0.11538461538461539
431478,2012,2.0,10,0.2
431478,2013,1.0,11,0.09090909090909091
431478,2014,0.0,11,0.0
431478,2015,3.0,16,0.1875
431478,2016,1.0,14,0.07142857142857142
431478,2017,2.0,21,0.09523809523809523
431478,2018,4.0,15,0.26666666666666666
431478,2019,8.0,16,0.5
431478,2020,3.0,16,0.1875
431480,2012,44.0,370,0.11891891891891893
431480,2013,57.0,394,0.1446700507614213
431480,2014,57.0,430,0.1325581395348837
431480,2015,71.0,441,0.16099773242630386
431480,2016,52.0,400,0.13
431480,2017,78.0,393,0.1984732824427481
431480,2018,66.0,416,0.15865384615384615
431480,2019,66.0,344,0.19186046511627908
431480,2020,67.0,371,0.18059299191374664
431490,2012,3487.0,19470,0.1790960451977401
431490,2013,3536.0,19739,0.17913774760626172
431490,2014,3890.0,19189,0.2027203085100839
431490,2015,4029.0,19724,0.2042689109714054
431490,2016,4050.0,18635,0.21733297558357928
431490,2017,4249.0,18490,0.22979989183342348
431490,2018,4343.0,17579,0.24705614653848343
431490,2019,4133.0,16520,0.250181598062954
431490,2020,3864.0,15687,0.2463186077643909
431500,2012,4.0,40,0.1
431500,2013,5.0,35,0.14285714285714285
431500,2014,7.0,37,0.1891891891891892
431500,2015,3.0,36,0.08333333333333333
431500,2016,6.0,29,0.20689655172413793
431500,2017,8.0,37,0.21621621621621623
431500,2018,5.0,40,0.125
431500,2019,5.0,32,0.15625
431500,2020,7.0,37,0.1891891891891892
431505,2012,6.0,27,0.2222222222222222
431505,2013,4.0,15,0.26666666666666666
431505,2014,1.0,18,0.05555555555555555
431505,2015,2.0,20,0.1
431505,2016,3.0,21,0.14285714285714285
431505,2017,1.0,9,0.1111111111111111
431505,2018,4.0,24,0.16666666666666666
431505,2019,2.0,17,0.11764705882352941
431505,2020,2.0,21,0.09523809523809523
431507,2012,1.0,5,0.2
431507,2013,3.0,9,0.3333333333333333
431507,2014,0.0,11,0.0
431507,2015,5.0,14,0.35714285714285715
431507,2016,4.0,12,0.3333333333333333
431507,2017,2.0,13,0.15384615384615385
431507,2018,2.0,13,0.15384615384615385
431507,2019,3.0,17,0.17647058823529413
431507,2020,1.0,13,0.07692307692307693
431510,2012,20.0,113,0.17699115044247787
431510,2013,13.0,116,0.11206896551724138
431510,2014,27.0,141,0.19148936170212766
431510,2015,18.0,142,0.1267605633802817
431510,2016,18.0,115,0.1565217391304348
431510,2017,24.0,114,0.21052631578947367
431510,2018,15.0,116,0.12931034482758622
431510,2019,24.0,132,0.18181818181818182
431510,2020,21.0,127,0.16535433070866143
431513,2012,1.0,14,0.07142857142857142
431513,2013,3.0,13,0.23076923076923078
431513,2014,3.0,14,0.21428571428571427
431513,2015,5.0,21,0.23809523809523808
431513,2016,5.0,15,0.3333333333333333
431513,2017,0.0,21,0.0
431513,2018,7.0,31,0.22580645161290322
431513,2019,6.0,20,0.3
431513,2020,5.0,22,0.22727272727272727
431514,2012,5.0,26,0.19230769230769232
431514,2013,5.0,30,0.16666666666666666
431514,2014,6.0,28,0.21428571428571427
431514,2015,3.0,24,0.125
431514,2016,8.0,36,0.2222222222222222
431514,2017,10.0,38,0.2631578947368421
431514,2018,7.0,40,0.175
431514,2019,3.0,24,0.125
431514,2020,4.0,37,0.10810810810810811
431515,2012,7.0,43,0.16279069767441862
431515,2013,6.0,47,0.1276595744680851
431515,2014,12.0,45,0.26666666666666666
431515,2015,8.0,52,0.15384615384615385
431515,2016,8.0,48,0.16666666666666666
431515,2017,18.0,48,0.375
431515,2018,12.0,52,0.23076923076923078
431515,2019,11.0,58,0.1896551724137931
431515,2020,13.0,50,0.26
431517,2012,7.0,19,0.3684210526315789
431517,2013,3.0,16,0.1875
431517,2014,0.0,12,0.0
431517,2015,4.0,26,0.15384615384615385
431517,2016,5.0,18,0.2777777777777778
431517,2017,4.0,24,0.16666666666666666
431517,2018,5.0,21,0.23809523809523808
431517,2019,1.0,14,0.07142857142857142
431517,2020,7.0,13,0.5384615384615384
431520,2012,7.0,25,0.28
431520,2013,4.0,25,0.16
431520,2014,5.0,34,0.14705882352941177
431520,2015,3.0,28,0.10714285714285714
431520,2016,6.0,32,0.1875
431520,2017,3.0,37,0.08108108108108109
431520,2018,9.0,41,0.21951219512195122
431520,2019,11.0,30,0.36666666666666664
431520,2020,15.0,36,0.4166666666666667
431530,2012,39.0,281,0.1387900355871886
431530,2013,30.0,284,0.1056338028169014
431530,2014,30.0,306,0.09803921568627451
431530,2015,43.0,266,0.16165413533834586
431530,2016,38.0,268,0.1417910447761194
431530,2017,43.0,324,0.13271604938271606
431530,2018,35.0,273,0.1282051282051282
431530,2019,33.0,256,0.12890625
431530,2020,38.0,294,0.1292517006802721
431531,2012,3.0,27,0.1111111111111111
431531,2013,2.0,14,0.14285714285714285
431531,2014,5.0,21,0.23809523809523808
431531,2015,3.0,20,0.15
431531,2016,0.0,10,0.0
431531,2017,4.0,16,0.25
431531,2018,6.0,23,0.2608695652173913
431531,2019,5.0,19,0.2631578947368421
431531,2020,2.0,18,0.1111111111111111
431532,2012,8.0,30,0.26666666666666666
431532,2013,1.0,24,0.041666666666666664
431532,2014,3.0,19,0.15789473684210525
431532,2015,5.0,26,0.19230769230769232
431532,2016,3.0,14,0.21428571428571427
431532,2017,5.0,22,0.22727272727272727
431532,2018,1.0,12,0.08333333333333333
431532,2019,10.0,24,0.4166666666666667
431532,2020,4.0,17,0.23529411764705882
431535,2012,7.0,35,0.2
431535,2013,4.0,28,0.14285714285714285
431535,2014,11.0,38,0.2894736842105263
431535,2015,7.0,42,0.16666666666666666
431535,2016,8.0,46,0.17391304347826086
431535,2017,9.0,41,0.21951219512195122
431535,2018,6.0,39,0.15384615384615385
431535,2019,6.0,40,0.15
431535,2020,5.0,41,0.12195121951219512
431540,2012,17.0,186,0.0913978494623656
431540,2013,26.0,194,0.13402061855670103
431540,2014,22.0,212,0.10377358490566038
431540,2015,25.0,204,0.12254901960784313
431540,2016,22.0,156,0.14102564102564102
431540,2017,20.0,184,0.10869565217391304
431540,2018,27.0,183,0.14754098360655737
431540,2019,24.0,192,0.125
431540,2020,23.0,197,0.116751269035533
431545,2012,1.0,8,0.125
431545,2013,5.0,15,0.3333333333333333
431545,2014,1.0,12,0.08333333333333333
431545,2015,1.0,13,0.07692307692307693
431545,2016,2.0,9,0.2222222222222222
431545,2017,7.0,13,0.5384615384615384
431545,2018,1.0,13,0.07692307692307693
431545,2019,10.0,21,0.47619047619047616
431545,2020,3.0,18,0.16666666666666666
431550,2012,21.0,158,0.13291139240506328
431550,2013,19.0,167,0.11377245508982035
431550,2014,24.0,165,0.14545454545454545
431550,2015,20.0,144,0.1388888888888889
431550,2016,26.0,199,0.1306532663316583
431550,2017,21.0,159,0.1320754716981132
431550,2018,31.0,167,0.18562874251497005
431550,2019,26.0,166,0.1566265060240964
431550,2020,30.0,150,0.2
431555,2012,1.0,32,0.03125
431555,2013,4.0,25,0.16
431555,2014,5.0,28,0.17857142857142858
431555,2015,2.0,23,0.08695652173913043
431555,2016,4.0,33,0.12121212121212122
431555,2017,5.0,31,0.16129032258064516
431555,2018,8.0,36,0.2222222222222222
431555,2019,6.0,21,0.2857142857142857
431555,2020,6.0,34,0.17647058823529413
431560,2012,291.0,2522,0.11538461538461539
431560,2013,352.0,2769,0.12712170458649333
431560,2014,355.0,2960,0.11993243243243243
431560,2015,395.0,3060,0.12908496732026145
431560,2016,414.0,2848,0.14536516853932585
431560,2017,419.0,2768,0.1513728323699422
431560,2018,459.0,2710,0.16937269372693728
431560,2019,434.0,2521,0.1721539071796906
431560,2020,442.0,2399,0.1842434347644852
431570,2012,42.0,367,0.11444141689373297
431570,2013,61.0,349,0.17478510028653296
431570,2014,53.0,409,0.1295843520782396
431570,2015,53.0,425,0.12470588235294118
431570,2016,70.0,451,0.15521064301552107
431570,2017,63.0,402,0.15671641791044777
431570,2018,58.0,371,0.15633423180592992
431570,2019,70.0,382,0.18324607329842932
431570,2020,47.0,381,0.12335958005249344
431575,2012,5.0,32,0.15625
431575,2013,9.0,48,0.1875
431575,2014,3.0,43,0.06976744186046512
431575,2015,5.0,46,0.10869565217391304
431575,2016,2.0,39,0.05128205128205128
431575,2017,6.0,45,0.13333333333333333
431575,2018,15.0,44,0.3409090909090909
431575,2019,8.0,49,0.16326530612244897
431575,2020,15.0,48,0.3125
431580,2012,17.0,97,0.17525773195876287
431580,2013,22.0,89,0.24719101123595505
431580,2014,19.0,104,0.18269230769230768
431580,2015,17.0,92,0.18478260869565216
431580,2016,25.0,127,0.1968503937007874
431580,2017,23.0,98,0.23469387755102042
431580,2018,23.0,120,0.19166666666666668
431580,2019,25.0,125,0.2
431580,2020,17.0,112,0.15178571428571427
431590,2012,8.0,64,0.125
431590,2013,10.0,80,0.125
431590,2014,16.0,73,0.2191780821917808
431590,2015,17.0,77,0.22077922077922077
431590,2016,10.0,76,0.13157894736842105
431590,2017,22.0,98,0.22448979591836735
431590,2018,15.0,91,0.16483516483516483
431590,2019,17.0,97,0.17525773195876287
431590,2020,26.0,111,0.23423423423423423
431595,2012,1.0,20,0.05
431595,2013,3.0,23,0.13043478260869565
431595,2014,0.0,18,0.0
431595,2015,5.0,18,0.2777777777777778
431595,2016,5.0,17,0.29411764705882354
431595,2017,0.0,15,0.0
431595,2018,4.0,22,0.18181818181818182
431595,2019,6.0,17,0.35294117647058826
431595,2020,7.0,26,0.2692307692307692
431600,2012,38.0,247,0.15384615384615385
431600,2013,43.0,246,0.17479674796747968
431600,2014,48.0,276,0.17391304347826086
431600,2015,38.0,248,0.1532258064516129
431600,2016,39.0,244,0.1598360655737705
431600,2017,44.0,256,0.171875
431600,2018,46.0,272,0.16911764705882354
431600,2019,46.0,258,0.17829457364341086
431600,2020,49.0,271,0.18081180811808117
431610,2012,19.0,114,0.16666666666666666
431610,2013,20.0,114,0.17543859649122806
431610,2014,14.0,104,0.1346153846153846
431610,2015,14.0,113,0.12389380530973451
431610,2016,14.0,97,0.14432989690721648
431610,2017,14.0,111,0.12612612612612611
431610,2018,19.0,124,0.1532258064516129
431610,2019,20.0,121,0.1652892561983471
431610,2020,16.0,101,0.15841584158415842
431620,2012,8.0,53,0.1509433962264151
431620,2013,10.0,51,0.19607843137254902
431620,2014,14.0,60,0.23333333333333334
431620,2015,14.0,55,0.2545454545454545
431620,2016,10.0,44,0.22727272727272727
431620,2017,13.0,40,0.325
431620,2018,13.0,55,0.23636363636363636
431620,2019,12.0,41,0.2926829268292683
431620,2020,16.0,64,0.25
431630,2012,6.0,47,0.1276595744680851
431630,2013,16.0,82,0.1951219512195122
431630,2014,7.0,56,0.125
431630,2015,7.0,59,0.11864406779661017
431630,2016,18.0,69,0.2608695652173913
431630,2017,9.0,79,0.11392405063291139
431630,2018,11.0,58,0.1896551724137931
431630,2019,15.0,67,0.22388059701492538
431630,2020,8.0,62,0.12903225806451613
431640,2012,69.0,445,0.1550561797752809
431640,2013,55.0,421,0.13064133016627077
431640,2014,52.0,400,0.13
431640,2015,41.0,451,0.09090909090909091
431640,2016,61.0,449,0.1358574610244989
431640,2017,60.0,462,0.12987012987012986
431640,2018,73.0,497,0.14688128772635814
431640,2019,84.0,485,0.1731958762886598
431640,2020,58.0,430,0.13488372093023257
431642,2012,1.0,24,0.041666666666666664
431642,2013,2.0,25,0.08
431642,2014,3.0,27,0.1111111111111111
431642,2015,7.0,36,0.19444444444444445
431642,2016,7.0,23,0.30434782608695654
431642,2017,6.0,24,0.25
431642,2018,9.0,39,0.23076923076923078
431642,2019,5.0,19,0.2631578947368421
431642,2020,6.0,27,0.2222222222222222
431643,2012,0.0,18,0.0
431643,2013,3.0,29,0.10344827586206896
431643,2014,5.0,27,0.18518518518518517
431643,2015,0.0,27,0.0
431643,2016,8.0,33,0.24242424242424243
431643,2017,4.0,24,0.16666666666666666
431643,2018,6.0,24,0.25
431643,2019,7.0,32,0.21875
431643,2020,6.0,27,0.2222222222222222
431645,2012,15.0,132,0.11363636363636363
431645,2013,17.0,148,0.11486486486486487
431645,2014,18.0,149,0.12080536912751678
431645,2015,16.0,120,0.13333333333333333
431645,2016,27.0,154,0.17532467532467533
431645,2017,19.0,104,0.18269230769230768
431645,2018,30.0,135,0.2222222222222222
431645,2019,25.0,126,0.1984126984126984
431645,2020,22.0,130,0.16923076923076924
431647,2012,9.0,25,0.36
431647,2013,6.0,21,0.2857142857142857
431647,2014,3.0,19,0.15789473684210525
431647,2015,4.0,27,0.14814814814814814
431647,2016,3.0,29,0.10344827586206896
431647,2017,5.0,28,0.17857142857142858
431647,2018,5.0,25,0.2
431647,2019,5.0,20,0.25
431647,2020,6.0,28,0.21428571428571427
431650,2012,9.0,76,0.11842105263157894
431650,2013,8.0,61,0.13114754098360656
431650,2014,12.0,67,0.1791044776119403
431650,2015,16.0,87,0.1839080459770115
431650,2016,23.0,89,0.25842696629213485
431650,2017,17.0,85,0.2
431650,2018,17.0,97,0.17525773195876287
431650,2019,10.0,73,0.136986301369863
431650,2020,15.0,75,0.2
431660,2012,24.0,149,0.1610738255033557
431660,2013,22.0,161,0.13664596273291926
431660,2014,29.0,164,0.17682926829268292
431660,2015,31.0,165,0.18787878787878787
431660,2016,25.0,173,0.14450867052023122
431660,2017,37.0,207,0.178743961352657
431660,2018,35.0,187,0.18716577540106952
431660,2019,35.0,162,0.21604938271604937
431660,2020,32.0,164,0.1951219512195122
431670,2012,16.0,92,0.17391304347826086
431670,2013,8.0,95,0.08421052631578947
431670,2014,15.0,116,0.12931034482758622
431670,2015,17.0,121,0.14049586776859505
431670,2016,24.0,90,0.26666666666666666
431670,2017,12.0,95,0.12631578947368421
431670,2018,12.0,87,0.13793103448275862
431670,2019,7.0,81,0.08641975308641975
431670,2020,17.0,90,0.18888888888888888
431673,2012,4.0,24,0.16666666666666666
431673,2013,1.0,15,0.06666666666666667
431673,2014,3.0,21,0.14285714285714285
431673,2015,3.0,19,0.15789473684210525
431673,2016,1.0,11,0.09090909090909091
