CODMUNRES,Ano,OICFSI,OISFSI,ONI,Total,Indicador
130080,2017,4,0,0,4,100.0
130080,2018,9,0,0,9,100.0
130080,2019,8,0,0,8,100.0
130080,2020,9,0,0,9,100.0
130083,2012,0,0,1,1,0.0
130083,2013,2,0,1,3,66.66666666666666
130083,2014,1,0,0,1,100.0
130083,2016,1,0,0,1,100.0
130083,2018,0,0,1,1,0.0
130083,2019,3,0,0,3,100.0
130083,2020,3,0,0,3,100.0
130090,2012,0,1,1,2,50.0
130090,2013,3,0,0,3,100.0
130090,2014,2,0,0,2,100.0
130090,2015,2,0,1,3,66.66666666666666
130090,2016,2,0,4,6,33.33333333333333
130090,2017,5,0,0,5,100.0
130090,2018,2,0,1,3,66.66666666666666
130090,2019,4,0,0,4,100.0
130090,2020,4,0,0,4,100.0
130100,2012,1,0,5,6,16.666666666666664
130100,2013,3,0,5,8,37.5
130100,2014,4,0,0,4,100.0
130100,2015,7,0,1,8,87.5
130100,2016,6,0,0,6,100.0
130100,2017,3,0,0,3,100.0
130100,2018,7,0,0,7,100.0
130100,2019,6,0,1,7,85.71428571428571
130100,2020,6,0,0,6,100.0
130110,2012,8,0,0,8,100.0
130110,2013,4,0,1,5,80.0
130110,2014,3,0,0,3,100.0
130110,2015,7,0,0,7,100.0
130110,2016,6,0,0,6,100.0
130110,2017,9,0,0,9,100.0
130110,2018,3,0,0,3,100.0
130110,2019,5,0,3,8,62.5
130110,2020,10,0,0,10,100.0
130115,2012,3,0,3,6,50.0
130115,2013,6,0,0,6,100.0
130115,2014,2,0,0,2,100.0
130115,2015,2,0,0,2,100.0
130115,2016,3,0,0,3,100.0
130115,2017,3,0,0,3,100.0
130115,2018,4,0,0,4,100.0
130115,2019,1,0,0,1,100.0
130115,2020,3,0,0,3,100.0
130120,2012,14,0,3,17,82.35294117647058
130120,2013,15,0,1,16,93.75
130120,2014,15,0,0,15,100.0
130120,2015,25,0,0,25,100.0
130120,2016,22,0,0,22,100.0
130120,2017,25,0,0,25,100.0
130120,2018,29,0,0,29,100.0
130120,2019,25,0,0,25,100.0
130120,2020,19,0,0,19,100.0
130130,2012,0,0,2,2,0.0
130130,2013,5,1,0,6,100.0
130130,2014,7,0,0,7,100.0
130130,2015,5,0,0,5,100.0
130130,2016,4,0,0,4,100.0
130130,2017,5,0,1,6,83.33333333333334
130130,2018,4,0,0,4,100.0
130130,2019,6,0,0,6,100.0
130130,2020,9,0,1,10,90.0
130140,2012,6,0,0,6,100.0
130140,2013,12,0,0,12,100.0
130140,2014,10,0,0,10,100.0
130140,2015,12,0,1,13,92.3076923076923
130140,2016,12,0,0,12,100.0
130140,2017,13,0,0,13,100.0
130140,2018,11,0,0,11,100.0
130140,2019,11,0,1,12,91.66666666666666
130140,2020,13,0,2,15,86.66666666666667
130150,2012,0,0,4,4,0.0
130150,2013,3,0,0,3,100.0
130150,2014,5,0,0,5,100.0
130150,2015,9,0,0,9,100.0
130150,2016,1,0,0,1,100.0
130150,2017,6,0,0,6,100.0
130150,2018,5,0,0,5,100.0
130150,2019,5,0,0,5,100.0
130150,2020,7,0,0,7,100.0
130160,2012,0,1,1,2,50.0
130160,2013,3,0,0,3,100.0
130160,2014,5,0,0,5,100.0
130160,2015,5,0,0,5,100.0
130160,2016,3,0,0,3,100.0
130160,2017,12,0,0,12,100.0
130160,2018,6,0,0,6,100.0
130160,2019,7,0,0,7,100.0
130160,2020,15,0,2,17,88.23529411764706
130165,2012,5,0,0,5,100.0
130165,2013,2,0,0,2,100.0
130165,2014,0,0,1,1,0.0
130165,2015,2,0,0,2,100.0
130165,2016,4,0,0,4,100.0
130165,2017,2,0,0,2,100.0
130165,2018,5,0,0,5,100.0
130165,2019,4,0,0,4,100.0
130165,2020,2,0,0,2,100.0
130170,2012,19,0,0,19,100.0
130170,2013,12,0,0,12,100.0
130170,2014,9,0,0,9,100.0
130170,2015,10,0,0,10,100.0
130170,2016,13,0,0,13,100.0
130170,2017,12,0,0,12,100.0
130170,2018,11,0,0,11,100.0
130170,2019,10,0,0,10,100.0
130170,2020,20,0,0,20,100.0
130180,2012,0,0,4,4,0.0
130180,2013,0,0,3,3,0.0
130180,2014,3,0,1,4,75.0
130180,2015,5,0,0,5,100.0
130180,2016,0,0,7,7,0.0
130180,2017,6,0,0,6,100.0
130180,2018,3,0,1,4,75.0
130180,2019,1,0,2,3,33.33333333333333
130180,2020,0,0,1,1,0.0
130185,2012,10,0,5,15,66.66666666666666
130185,2013,7,1,6,14,57.14285714285714
130185,2014,12,0,5,17,70.58823529411765
130185,2015,27,0,0,27,100.0
130185,2016,13,0,0,13,100.0
130185,2017,9,0,2,11,81.81818181818183
130185,2018,15,0,0,15,100.0
130185,2019,13,0,1,14,92.85714285714286
130185,2020,21,0,0,21,100.0
130190,2012,29,0,4,33,87.87878787878788
130190,2013,23,0,0,23,100.0
130190,2014,28,0,0,28,100.0
130190,2015,26,0,1,27,96.29629629629629
130190,2016,19,0,0,19,100.0
130190,2017,29,0,0,29,100.0
130190,2018,34,0,0,34,100.0
130190,2019,34,0,0,34,100.0
130190,2020,33,0,5,38,86.8421052631579
130195,2012,0,0,3,3,0.0
130195,2013,0,1,0,1,100.0
130195,2014,1,0,2,3,33.33333333333333
130195,2015,0,0,2,2,0.0
130195,2017,2,0,1,3,66.66666666666666
130195,2018,0,0,3,3,0.0
130195,2019,1,0,1,2,50.0
130195,2020,3,0,1,4,75.0
130200,2013,2,0,0,2,100.0
130200,2014,3,0,0,3,100.0
130200,2015,5,0,0,5,100.0
130200,2016,4,0,0,4,100.0
130200,2017,2,0,0,2,100.0
130200,2018,3,0,0,3,100.0
130200,2019,1,0,0,1,100.0
130200,2020,5,0,0,5,100.0
130210,2012,1,0,1,2,50.0
130210,2014,3,0,0,3,100.0
130210,2015,1,0,0,1,100.0
130210,2016,2,0,0,2,100.0
130210,2017,1,0,0,1,100.0
130210,2019,3,0,0,3,100.0
130220,2012,1,0,2,3,33.33333333333333
130220,2013,1,1,0,2,100.0
130220,2014,1,0,0,1,100.0
130220,2015,2,0,1,3,66.66666666666666
130220,2016,3,0,0,3,100.0
130220,2017,1,0,0,1,100.0
130220,2018,2,0,0,2,100.0
130220,2019,4,0,0,4,100.0
130220,2020,5,0,0,5,100.0
130230,2012,0,0,4,4,0.0
130230,2013,9,0,0,9,100.0
130230,2014,7,0,0,7,100.0
130230,2015,5,0,0,5,100.0
130230,2016,5,0,0,5,100.0
130230,2017,4,0,0,4,100.0
130230,2018,3,0,0,3,100.0
130230,2019,2,0,0,2,100.0
130230,2020,4,0,0,4,100.0
130240,2012,5,0,0,5,100.0
130240,2013,10,0,0,10,100.0
130240,2014,14,0,0,14,100.0
130240,2015,10,0,0,10,100.0
130240,2016,9,0,0,9,100.0
130240,2017,4,0,0,4,100.0
130240,2018,10,0,0,10,100.0
130240,2019,15,0,0,15,100.0
130240,2020,10,0,0,10,100.0
130250,2012,27,1,3,31,90.32258064516128
130250,2013,17,0,1,18,94.44444444444444
130250,2014,23,0,0,23,100.0
130250,2015,27,0,0,27,100.0
130250,2016,26,0,0,26,100.0
130250,2017,32,0,0,32,100.0
130250,2018,33,0,1,34,97.05882352941177
130250,2019,24,0,0,24,100.0
130250,2020,39,0,0,39,100.0
130255,2012,1,0,0,1,100.0
130255,2013,4,0,0,4,100.0
130255,2014,2,0,0,2,100.0
130255,2015,3,0,0,3,100.0
130255,2016,3,0,0,3,100.0
130255,2018,2,0,0,2,100.0
130255,2019,6,0,0,6,100.0
130255,2020,10,1,0,11,100.0
130260,2012,479,1,249,729,65.84362139917695
130260,2013,531,16,237,784,69.7704081632653
130260,2014,592,8,266,866,69.28406466512702
130260,2015,541,1,260,802,67.58104738154613
130260,2016,577,2,226,805,71.92546583850931
130260,2017,603,7,160,770,79.22077922077922
130260,2018,662,7,162,831,80.50541516245488
130260,2019,657,7,179,843,78.76631079478055
130260,2020,797,15,177,989,82.10313447927199
130270,2012,1,0,7,8,12.5
130270,2013,2,2,3,7,57.14285714285714
130270,2014,4,0,1,5,80.0
130270,2015,5,0,1,6,83.33333333333334
130270,2016,13,0,1,14,92.85714285714286
130270,2017,5,0,0,5,100.0
130270,2018,12,0,0,12,100.0
130270,2019,7,0,0,7,100.0
130270,2020,8,0,0,8,100.0
130280,2012,0,0,1,1,0.0
130280,2013,1,0,0,1,100.0
130280,2014,1,0,0,1,100.0
130280,2015,2,0,0,2,100.0
130280,2016,1,0,0,1,100.0
130280,2017,1,0,0,1,100.0
130280,2018,4,0,0,4,100.0
130280,2019,2,0,0,2,100.0
130280,2020,3,0,0,3,100.0
130290,2012,13,0,1,14,92.85714285714286
130290,2013,5,1,0,6,100.0
130290,2014,14,0,0,14,100.0
130290,2015,14,0,0,14,100.0
130290,2016,8,0,0,8,100.0
130290,2017,18,0,0,18,100.0
130290,2018,16,0,0,16,100.0
130290,2019,15,0,0,15,100.0
130290,2020,14,0,0,14,100.0
130300,2012,0,0,5,5,0.0
130300,2013,1,0,0,1,100.0
130300,2014,3,0,1,4,75.0
130300,2015,2,0,0,2,100.0
130300,2016,3,1,1,5,80.0
130300,2017,1,0,2,3,33.33333333333333
130300,2018,0,4,2,6,66.66666666666666
130300,2019,4,0,0,4,100.0
130300,2020,5,0,0,5,100.0
130310,2012,4,0,0,4,100.0
130310,2013,2,0,0,2,100.0
130310,2014,4,0,0,4,100.0
130310,2015,8,0,0,8,100.0
130310,2016,8,0,0,8,100.0
130310,2017,9,0,0,9,100.0
130310,2018,9,0,0,9,100.0
130310,2019,3,0,0,3,100.0
130310,2020,10,0,2,12,83.33333333333334
130320,2012,0,0,3,3,0.0
130320,2013,2,0,1,3,66.66666666666666
130320,2014,0,2,3,5,40.0
130320,2015,1,0,0,1,100.0
130320,2016,2,0,0,2,100.0
130320,2017,7,0,0,7,100.0
130320,2018,3,0,0,3,100.0
130320,2019,1,0,2,3,33.33333333333333
130320,2020,6,0,0,6,100.0
130330,2012,5,0,0,5,100.0
130330,2013,1,0,0,1,100.0
130330,2014,1,0,0,1,100.0
130330,2015,4,0,0,4,100.0
130330,2016,6,0,0,6,100.0
130330,2017,3,0,0,3,100.0
130330,2018,9,0,0,9,100.0
130330,2019,5,0,0,5,100.0
130330,2020,5,0,0,5,100.0
130340,2012,15,0,0,15,100.0
130340,2013,28,0,0,28,100.0
130340,2014,27,0,0,27,100.0
130340,2015,26,0,1,27,96.29629629629629
130340,2016,17,0,0,17,100.0
130340,2017,29,0,0,29,100.0
130340,2018,23,0,0,23,100.0
130340,2019,28,0,0,28,100.0
130340,2020,21,0,1,22,95.45454545454545
130350,2012,2,0,1,3,66.66666666666666
130350,2013,5,0,0,5,100.0
130350,2014,3,0,0,3,100.0
130350,2015,4,0,0,4,100.0
130350,2016,2,0,0,2,100.0
130350,2017,5,0,0,5,100.0
130350,2018,4,0,0,4,100.0
130350,2019,4,0,0,4,100.0
130350,2020,4,0,0,4,100.0
130353,2012,5,0,0,5,100.0
130353,2013,13,0,0,13,100.0
130353,2014,9,0,0,9,100.0
130353,2015,3,0,0,3,100.0
130353,2016,8,0,0,8,100.0
130353,2017,10,0,0,10,100.0
130353,2018,7,0,0,7,100.0
130353,2019,11,0,0,11,100.0
130353,2020,13,0,0,13,100.0
130356,2012,2,0,7,9,22.22222222222222
130356,2013,4,0,0,4,100.0
130356,2014,5,0,0,5,100.0
130356,2015,7,0,0,7,100.0
130356,2016,7,0,0,7,100.0
130356,2017,6,0,0,6,100.0
130356,2018,9,0,0,9,100.0
130356,2019,9,0,0,9,100.0
130356,2020,4,0,1,5,80.0
130360,2012,0,0,2,2,0.0
130360,2013,1,1,2,4,50.0
130360,2014,0,1,0,1,100.0
130360,2015,1,0,2,3,33.33333333333333
130360,2016,0,0,2,2,0.0
130360,2018,1,1,0,2,100.0
130360,2019,1,0,2,3,33.33333333333333
130360,2020,0,1,2,3,33.33333333333333
130370,2012,2,0,0,2,100.0
130370,2013,8,1,0,9,100.0
130370,2014,3,0,0,3,100.0
130370,2015,3,1,0,4,100.0
130370,2016,7,0,2,9,77.77777777777779
130370,2017,4,0,1,5,80.0
130370,2018,3,0,0,3,100.0
130370,2019,8,0,0,8,100.0
130370,2020,14,0,0,14,100.0
130380,2012,18,0,3,21,85.71428571428571
130380,2013,18,1,0,19,100.0
130380,2014,16,1,2,19,89.47368421052632
130380,2015,15,0,1,16,93.75
130380,2016,16,1,0,17,100.0
130380,2017,19,1,1,21,95.23809523809523
130380,2018,20,0,0,20,100.0
130380,2019,14,1,2,17,88.23529411764706
130380,2020,19,4,10,33,69.6969696969697
130390,2012,8,0,0,8,100.0
130390,2013,8,0,0,8,100.0
130390,2014,6,0,0,6,100.0
130390,2015,7,0,0,7,100.0
130390,2016,3,1,2,6,66.66666666666666
130390,2017,7,0,2,9,77.77777777777779
130390,2018,8,0,1,9,88.88888888888889
130390,2019,5,0,5,10,50.0
130390,2020,12,0,6,18,66.66666666666666
130395,2012,2,0,0,2,100.0
130395,2013,1,0,0,1,100.0
130395,2014,1,0,0,1,100.0
130395,2015,2,1,0,3,100.0
130395,2016,0,3,0,3,100.0
130395,2017,0,3,0,3,100.0
130395,2019,0,1,0,1,100.0
130395,2020,2,0,0,2,100.0
130400,2014,2,0,0,2,100.0
130400,2015,1,0,0,1,100.0
130400,2016,2,0,0,2,100.0
130400,2018,1,0,0,1,100.0
130400,2019,2,0,0,2,100.0
130400,2020,1,0,0,1,100.0
130406,2012,16,0,4,20,80.0
130406,2013,21,0,1,22,95.45454545454545
130406,2014,23,0,1,24,95.83333333333334
130406,2015,11,0,2,13,84.61538461538461
130406,2016,23,0,0,23,100.0
130406,2017,23,0,0,23,100.0
130406,2018,16,0,0,16,100.0
130406,2019,26,0,1,27,96.29629629629629
130406,2020,27,0,0,27,100.0
130410,2012,3,0,6,9,33.33333333333333
130410,2013,0,0,3,3,0.0
130410,2014,7,0,3,10,70.0
130410,2015,4,0,2,6,66.66666666666666
130410,2016,5,0,0,5,100.0
130410,2017,5,0,0,5,100.0
130410,2018,2,0,0,2,100.0
130410,2019,1,0,0,1,100.0
130410,2020,2,0,4,6,33.33333333333333
130420,2012,13,0,3,16,81.25
130420,2013,7,0,1,8,87.5
130420,2014,15,0,0,15,100.0
130420,2015,15,0,0,15,100.0
130420,2016,20,0,0,20,100.0
130420,2017,20,0,0,20,100.0
130420,2018,19,0,0,19,100.0
130420,2019,31,0,0,31,100.0
130420,2020,25,0,0,25,100.0
130423,2012,0,0,2,2,0.0
130423,2013,1,0,3,4,25.0
130423,2014,0,0,1,1,0.0
130423,2015,0,0,2,2,0.0
130423,2016,1,1,4,6,33.33333333333333
130423,2017,0,0,1,1,0.0
130423,2018,3,0,0,3,100.0
130423,2019,1,0,4,5,20.0
130423,2020,2,0,5,7,28.57142857142857
130426,2012,0,0,4,4,0.0
130426,2013,2,0,0,2,100.0
130426,2014,2,0,0,2,100.0
130426,2016,2,0,0,2,100.0
130426,2017,2,0,0,2,100.0
130426,2018,3,0,0,3,100.0
130426,2019,0,0,2,2,0.0
130426,2020,1,0,4,5,20.0
130430,2012,2,0,0,2,100.0
130430,2013,3,0,0,3,100.0
130430,2014,2,0,0,2,100.0
130430,2015,1,0,0,1,100.0
130430,2016,1,0,0,1,100.0
130430,2017,1,0,0,1,100.0
130430,2018,6,0,0,6,100.0
130430,2019,4,0,0,4,100.0
130430,2020,2,0,0,2,100.0
130440,2012,0,1,0,1,100.0
130440,2013,4,0,0,4,100.0
130440,2014,4,0,0,4,100.0
130440,2015,2,0,0,2,100.0
130440,2016,1,0,0,1,100.0
130440,2017,3,0,0,3,100.0
130440,2018,4,0,0,4,100.0
130440,2019,2,0,0,2,100.0
140000,2014,0,0,1,1,0.0
140002,2012,1,4,1,6,83.33333333333334
140002,2013,3,2,1,6,83.33333333333334
140002,2014,2,0,0,2,100.0
140002,2015,7,0,0,7,100.0
140002,2016,5,0,1,6,83.33333333333334
140002,2017,5,0,0,5,100.0
140002,2018,1,0,0,1,100.0
140002,2019,6,0,2,8,75.0
140002,2020,8,0,1,9,88.88888888888889
140005,2012,8,0,5,13,61.53846153846154
140005,2013,5,3,3,11,72.72727272727273
140005,2014,6,0,0,6,100.0
140005,2015,6,0,1,7,85.71428571428571
140005,2016,14,0,4,18,77.77777777777779
140005,2017,12,0,1,13,92.3076923076923
140005,2018,14,0,0,14,100.0
140005,2019,7,0,3,10,70.0
140005,2020,14,0,2,16,87.5
140010,2012,102,0,0,102,100.0
140010,2013,115,1,6,122,95.08196721311475
140010,2014,87,1,5,93,94.6236559139785
140010,2015,106,0,0,106,100.0
140010,2016,87,0,5,92,94.56521739130434
140010,2017,106,1,12,119,89.91596638655463
140010,2018,143,1,7,151,95.36423841059603
140010,2019,149,1,13,163,92.02453987730061
140010,2020,112,22,46,180,74.44444444444444
140015,2012,5,0,1,6,83.33333333333334
140015,2013,4,0,1,5,80.0
140015,2014,8,0,0,8,100.0
140015,2015,4,0,0,4,100.0
140015,2016,2,0,0,2,100.0
140015,2017,4,0,0,4,100.0
140015,2018,10,0,0,10,100.0
140015,2019,5,0,0,5,100.0
140015,2020,7,0,0,7,100.0
140017,2012,6,0,0,6,100.0
140017,2013,1,0,0,1,100.0
140017,2014,5,0,0,5,100.0
140017,2015,8,0,0,8,100.0
140017,2016,1,0,0,1,100.0
140017,2017,5,0,0,5,100.0
140017,2018,4,0,0,4,100.0
140017,2019,5,0,0,5,100.0
140017,2020,12,0,0,12,100.0
140020,2012,2,0,0,2,100.0
140020,2013,3,2,1,6,83.33333333333334
140020,2014,8,0,0,8,100.0
140020,2015,8,0,0,8,100.0
140020,2016,9,0,0,9,100.0
140020,2017,8,0,0,8,100.0
140020,2018,8,0,0,8,100.0
140020,2019,11,0,0,11,100.0
140020,2020,8,0,0,8,100.0
140023,2012,4,1,0,5,100.0
140023,2013,1,0,0,1,100.0
140023,2014,2,0,0,2,100.0
140023,2015,1,0,0,1,100.0
140023,2016,3,0,0,3,100.0
140023,2017,4,0,0,4,100.0
140023,2018,3,0,0,3,100.0
140023,2019,1,0,0,1,100.0
140023,2020,3,0,0,3,100.0
140028,2012,1,0,1,2,50.0
140028,2013,3,0,1,4,75.0
140028,2014,2,0,0,2,100.0
140028,2015,1,0,0,1,100.0
140028,2016,4,0,1,5,80.0
140028,2017,1,0,0,1,100.0
140028,2018,8,0,0,8,100.0
140028,2019,0,0,1,1,0.0
140028,2020,3,0,0,3,100.0
140030,2013,6,1,1,8,87.5
140030,2014,3,0,0,3,100.0
140030,2015,4,0,0,4,100.0
140030,2016,5,1,0,6,100.0
140030,2017,4,0,0,4,100.0
140030,2018,5,0,0,5,100.0
140030,2019,10,0,0,10,100.0
140030,2020,13,0,0,13,100.0
140040,2012,0,0,1,1,0.0
140040,2013,1,0,0,1,100.0
140040,2014,2,0,0,2,100.0
140040,2015,3,0,0,3,100.0
140040,2016,5,0,1,6,83.33333333333334
140040,2017,5,0,0,5,100.0
140040,2018,6,0,0,6,100.0
140040,2019,1,0,0,1,100.0
140040,2020,9,0,0,9,100.0
140045,2012,1,0,0,1,100.0
140045,2014,1,0,0,1,100.0
140045,2015,1,0,0,1,100.0
140045,2016,3,0,0,3,100.0
140045,2017,5,0,0,5,100.0
140045,2018,2,0,0,2,100.0
140045,2019,8,0,0,8,100.0
140045,2020,3,0,0,3,100.0
140047,2012,6,0,0,6,100.0
140047,2013,8,0,0,8,100.0
140047,2014,2,0,0,2,100.0
140047,2015,5,0,0,5,100.0
140047,2016,6,0,0,6,100.0
140047,2017,19,0,0,19,100.0
140047,2018,8,0,0,8,100.0
140047,2019,12,0,1,13,92.3076923076923
140047,2020,13,0,1,14,92.85714285714286
140050,2012,3,0,0,3,100.0
140050,2013,3,0,0,3,100.0
140050,2014,3,0,0,3,100.0
140050,2015,3,0,0,3,100.0
140050,2016,1,0,0,1,100.0
140050,2018,1,0,0,1,100.0
140050,2019,3,0,0,3,100.0
140060,2013,2,0,1,3,66.66666666666666
140060,2014,1,0,0,1,100.0
140060,2016,2,0,0,2,100.0
140060,2018,1,0,0,1,100.0
140060,2019,1,0,0,1,100.0
140060,2020,1,0,0,1,100.0
140070,2012,1,0,0,1,100.0
140070,2013,1,0,1,2,50.0
140070,2014,3,0,0,3,100.0
140070,2015,1,0,0,1,100.0
140070,2016,8,0,0,8,100.0
140070,2017,4,0,0,4,100.0
140070,2018,8,0,0,8,100.0
140070,2019,4,0,2,6,66.66666666666666
140070,2020,6,0,0,6,100.0
150000,2012,2,0,1,3,66.66666666666666
150000,2013,0,0,1,1,0.0
150000,2019,1,0,0,1,100.0
150000,2020,0,1,0,1,100.0
150010,2012,25,0,8,33,75.75757575757575
150010,2013,39,0,8,47,82.97872340425532
150010,2014,27,0,3,30,90.0
150010,2015,16,0,27,43,37.2093023255814
150010,2016,23,0,20,43,53.48837209302325
150010,2017,17,0,26,43,39.53488372093023
150010,2018,34,1,24,59,59.32203389830508
150010,2019,37,0,12,49,75.51020408163265
150010,2020,43,2,12,57,78.94736842105263
150013,2012,6,0,0,6,100.0
150013,2013,7,0,0,7,100.0
150013,2014,1,0,0,1,100.0
150013,2015,4,0,0,4,100.0
150013,2016,5,0,0,5,100.0
150013,2017,3,0,0,3,100.0
150013,2018,3,0,0,3,100.0
150013,2019,5,0,0,5,100.0
150013,2020,1,0,1,2,50.0
150020,2012,9,3,0,12,100.0
150020,2013,14,6,9,29,68.96551724137932
150020,2014,2,0,7,9,22.22222222222222
150020,2015,5,0,11,16,31.25
150020,2016,6,0,11,17,35.294117647058826
150020,2017,8,0,15,23,34.78260869565217
150020,2018,17,0,0,17,100.0
150020,2019,15,0,0,15,100.0
150020,2020,17,0,0,17,100.0
150030,2012,1,0,7,8,12.5
150030,2013,1,1,7,9,22.22222222222222
150030,2014,5,0,0,5,100.0
150030,2015,6,0,0,6,100.0
150030,2016,7,0,0,7,100.0
150030,2017,8,0,0,8,100.0
150030,2018,9,0,0,9,100.0
150030,2019,5,0,0,5,100.0
150030,2020,5,1,1,7,85.71428571428571
150034,2012,1,0,1,2,50.0
150034,2013,1,0,4,5,20.0
150034,2014,3,0,0,3,100.0
150034,2015,3,0,0,3,100.0
150034,2016,2,0,2,4,50.0
150034,2017,0,0,6,6,0.0
150034,2018,2,0,0,2,100.0
150034,2019,1,0,0,1,100.0
150034,2020,5,0,0,5,100.0
150040,2012,9,5,1,15,93.33333333333333
150040,2013,5,2,0,7,100.0
150040,2014,9,2,0,11,100.0
150040,2015,13,0,0,13,100.0
150040,2016,10,5,0,15,100.0
150040,2017,12,0,1,13,92.3076923076923
150040,2018,14,0,1,15,93.33333333333333
150040,2019,10,0,2,12,83.33333333333334
150040,2020,9,0,0,9,100.0
150050,2012,3,0,0,3,100.0
150050,2013,3,0,0,3,100.0
150050,2014,5,0,0,5,100.0
150050,2015,5,0,0,5,100.0
150050,2016,6,0,0,6,100.0
150050,2017,7,0,0,7,100.0
150050,2018,5,0,0,5,100.0
150050,2019,7,0,0,7,100.0
150050,2020,12,0,1,13,92.3076923076923
150060,2012,44,0,0,44,100.0
150060,2013,52,0,0,52,100.0
150060,2014,49,0,0,49,100.0
150060,2015,50,0,0,50,100.0
150060,2016,47,0,0,47,100.0
150060,2017,45,0,0,45,100.0
150060,2018,43,0,0,43,100.0
150060,2019,51,0,0,51,100.0
150060,2020,61,0,0,61,100.0
150070,2012,3,0,7,10,30.0
150070,2013,0,0,5,5,0.0
150070,2014,1,0,4,5,20.0
150070,2015,0,0,7,7,0.0
150070,2016,0,0,2,2,0.0
150070,2017,1,0,1,2,50.0
150070,2018,2,0,7,9,22.22222222222222
150070,2019,2,0,7,9,22.22222222222222
150070,2020,6,1,4,11,63.63636363636363
150080,2012,144,1,57,202,71.78217821782178
150080,2013,176,2,3,181,98.34254143646409
150080,2014,138,3,35,176,80.11363636363636
150080,2015,189,0,1,190,99.47368421052632
150080,2016,201,1,2,204,99.01960784313727
150080,2017,168,1,23,192,88.02083333333334
150080,2018,184,1,18,203,91.13300492610837
150080,2019,158,2,12,172,93.02325581395348
150080,2020,178,7,33,218,84.86238532110092
150085,2012,6,0,2,8,75.0
150085,2013,7,1,1,9,88.88888888888889
150085,2014,5,0,0,5,100.0
150085,2015,8,0,0,8,100.0
150085,2016,8,0,0,8,100.0
150085,2017,8,0,0,8,100.0
150085,2018,5,0,0,5,100.0
150085,2019,13,0,0,13,100.0
150085,2020,7,0,0,7,100.0
150090,2012,7,0,0,7,100.0
150090,2013,11,1,1,13,92.3076923076923
150090,2014,20,0,1,21,95.23809523809523
150090,2015,17,0,0,17,100.0
150090,2016,12,0,0,12,100.0
150090,2017,13,0,0,13,100.0
150090,2018,14,0,0,14,100.0
150090,2019,15,0,0,15,100.0
150090,2020,13,0,0,13,100.0
150095,2012,7,0,1,8,87.5
150095,2013,4,0,0,4,100.0
150095,2014,9,0,0,9,100.0
150095,2015,6,0,0,6,100.0
150095,2016,3,0,0,3,100.0
150095,2017,8,0,0,8,100.0
150095,2018,4,0,0,4,100.0
150095,2019,4,0,0,4,100.0
150095,2020,9,1,0,10,100.0
150100,2012,1,0,0,1,100.0
150100,2013,1,1,0,2,100.0
150100,2014,1,3,0,4,100.0
150100,2016,1,0,1,2,50.0
150100,2017,1,2,2,5,60.0
150100,2018,0,1,4,5,20.0
150100,2019,0,1,1,2,50.0
150100,2020,1,0,1,2,50.0
150110,2012,1,0,4,5,20.0
150110,2013,1,0,3,4,25.0
150110,2014,0,0,3,3,0.0
150110,2015,1,0,4,5,20.0
150110,2016,1,0,2,3,33.33333333333333
150110,2017,0,0,3,3,0.0
150110,2018,2,0,2,4,50.0
150110,2019,0,2,1,3,66.66666666666666
150110,2020,7,0,0,7,100.0
150120,2012,8,0,1,9,88.88888888888889
150120,2013,5,1,0,6,100.0
150120,2014,11,0,0,11,100.0
150120,2015,13,0,0,13,100.0
150120,2016,8,0,0,8,100.0
150120,2017,10,0,0,10,100.0
150120,2018,12,0,0,12,100.0
150120,2019,6,0,0,6,100.0
150120,2020,9,0,1,10,90.0
150125,2013,1,0,0,1,100.0
150125,2014,1,0,0,1,100.0
150125,2015,2,0,0,2,100.0
150125,2018,1,0,0,1,100.0
150125,2019,4,0,0,4,100.0
150125,2020,2,0,0,2,100.0
150130,2012,20,0,8,28,71.42857142857143
150130,2013,22,0,6,28,78.57142857142857
150130,2014,36,1,4,41,90.2439024390244
150130,2015,35,1,5,41,87.8048780487805
150130,2016,34,0,0,34,100.0
150130,2017,47,0,2,49,95.91836734693877
150130,2018,32,0,0,32,100.0
150130,2019,41,0,0,41,100.0
150130,2020,62,0,0,62,100.0
150140,2012,452,8,226,686,67.05539358600583
150140,2013,454,5,98,557,82.40574506283662
150140,2014,517,6,40,563,92.89520426287744
150140,2015,530,2,58,590,90.16949152542372
150140,2016,540,3,33,576,94.27083333333334
150140,2017,512,3,38,553,93.12839059674502
150140,2018,441,4,135,580,76.72413793103449
150140,2019,493,13,79,585,86.4957264957265
150140,2020,609,18,63,690,90.8695652173913
150145,2012,4,1,0,5,100.0
150145,2013,3,1,0,4,100.0
150145,2014,0,4,0,4,100.0
150145,2015,0,4,3,7,57.14285714285714
150145,2016,0,5,1,6,83.33333333333334
150145,2017,1,1,1,3,66.66666666666666
150145,2018,2,6,6,14,57.14285714285714
150145,2019,0,0,3,3,0.0
150145,2020,1,1,7,9,22.22222222222222
150150,2012,19,0,0,19,100.0
150150,2013,24,1,0,25,100.0
150150,2014,17,0,0,17,100.0
150150,2015,26,0,0,26,100.0
150150,2016,20,0,1,21,95.23809523809523
150150,2017,29,0,0,29,100.0
150150,2018,18,3,0,21,100.0
150150,2019,15,0,2,17,88.23529411764706
150150,2020,16,4,5,25,80.0
150157,2012,11,0,0,11,100.0
150157,2013,4,0,0,4,100.0
